"Date_Time","Low_Range","Full_Range","Temp_C","station"
2023-05-25 15:00:50,98.6,100.2,18.94,3
2023-05-25 15:00:55,98.6,100.2,18.94,3
2023-05-25 15:01:00,98.6,100.2,18.94,3
2023-05-25 15:01:05,98.6,100.2,18.94,3
2023-05-25 15:01:10,98.6,100.2,18.95,3
2023-05-25 15:01:15,98.6,100.6,18.94,3
2023-05-25 15:01:20,98.6,100.2,18.95,3
2023-05-25 15:01:25,98.6,100.2,18.94,3
2023-05-25 15:01:30,98.6,100.2,18.94,3
2023-05-25 15:01:35,98.6,100.6,18.94,3
2023-05-25 15:01:40,98.6,100.2,18.95,3
2023-05-25 15:01:45,98.6,100.2,18.95,3
2023-05-25 15:01:50,98.6,100.2,18.95,3
2023-05-25 15:01:55,98.6,100.2,18.95,3
2023-05-25 15:02:00,98.6,100.2,18.95,3
2023-05-25 15:02:05,98.6,100.6,18.95,3
2023-05-25 15:02:10,98.6,100.2,18.94,3
2023-05-25 15:02:15,98.6,100.2,18.95,3
2023-05-25 15:02:20,98.6,100.2,18.94,3
2023-05-25 15:02:25,98.6,100.2,18.95,3
2023-05-25 15:02:30,98.6,100.6,18.94,3
2023-05-25 15:02:35,98.6,100.2,18.95,3
2023-05-25 15:02:40,98.6,100.2,18.95,3
2023-05-25 15:02:45,98.6,100.2,18.94,3
2023-05-25 15:02:50,98.6,100.2,18.94,3
2023-05-25 15:02:55,98.6,100.2,18.95,3
2023-05-25 15:03:00,98.6,100.2,18.95,3
2023-05-25 15:03:05,98.6,100.2,18.95,3
2023-05-25 15:03:10,98.6,100.2,18.94,3
2023-05-25 15:03:15,98.6,100.2,18.95,3
2023-05-25 15:03:20,98.7,100.6,18.95,3
2023-05-25 15:03:25,98.6,100.2,18.95,3
2023-05-25 15:03:30,98.6,100.2,18.95,3
2023-05-25 15:03:35,98.6,100.6,18.95,3
2023-05-25 15:03:40,98.6,100.2,18.95,3
2023-05-25 15:03:45,98.6,100.2,18.95,3
2023-05-25 15:03:50,98.6,100.6,18.95,3
2023-05-25 15:03:55,98.6,100.2,18.95,3
2023-05-25 15:04:00,98.7,100.6,18.95,3
2023-05-25 15:04:05,98.6,100.6,18.95,3
2023-05-25 15:04:10,98.6,100.2,18.95,3
2023-05-25 15:04:15,98.7,100.6,18.95,3
2023-05-25 15:04:20,98.7,100.2,18.95,3
2023-05-25 15:04:25,98.7,100.2,18.95,3
2023-05-25 15:04:30,98.6,100.6,18.95,3
2023-05-25 15:04:35,98.6,100.2,18.95,3
2023-05-25 15:04:40,98.6,100.6,18.95,3
2023-05-25 15:04:45,98.6,100.2,18.95,3
2023-05-25 15:04:50,98.6,100.6,18.95,3
2023-05-25 15:04:55,98.7,100.6,18.95,3
2023-05-25 15:05:00,98.6,100.2,18.95,3
2023-05-25 15:05:05,98.7,100.6,18.95,3
2023-05-25 15:05:10,98.7,100.6,18.95,3
2023-05-25 15:05:15,98.6,100.6,18.95,3
2023-05-25 15:05:20,98.6,100.2,18.95,3
2023-05-25 15:05:25,98.7,100.2,18.95,3
2023-05-25 15:05:30,98.6,100.6,18.96,3
2023-05-25 15:05:35,98.7,100.6,18.95,3
2023-05-25 15:05:40,98.7,100.2,18.95,3
2023-05-25 15:05:45,98.6,100.2,18.95,3
2023-05-25 15:05:50,98.6,100.6,18.95,3
2023-05-25 15:05:55,98.6,100.6,18.96,3
2023-05-25 15:06:00,98.6,100.6,18.95,3
2023-05-25 15:06:05,98.7,100.2,18.95,3
2023-05-25 15:06:10,98.6,100.6,18.95,3
2023-05-25 15:06:15,98.6,100.2,18.96,3
2023-05-25 15:06:20,98.7,100.2,18.95,3
2023-05-25 15:06:25,98.6,100.6,18.95,3
2023-05-25 15:06:30,98.7,100.6,18.95,3
2023-05-25 15:06:35,98.6,100.2,18.96,3
2023-05-25 15:06:40,98.7,100.2,18.96,3
2023-05-25 15:06:45,98.6,100.6,18.96,3
2023-05-25 15:06:50,98.6,100.6,18.95,3
2023-05-25 15:06:55,98.6,100.2,18.96,3
2023-05-25 15:07:00,98.6,100.2,18.96,3
2023-05-25 15:07:05,98.7,100.6,18.96,3
2023-05-25 15:07:10,98.6,100.6,18.95,3
2023-05-25 15:07:15,98.7,100.6,18.96,3
2023-05-25 15:07:20,98.7,100.6,18.96,3
2023-05-25 15:07:25,98.7,100.6,18.96,3
2023-05-25 15:07:30,98.7,100.6,18.95,3
2023-05-25 15:07:35,98.7,100.2,18.96,3
2023-05-25 15:07:40,98.7,100.6,18.98,3
2023-05-25 15:07:45,98.7,100.2,18.96,3
2023-05-25 15:07:50,98.7,100.2,18.96,3
2023-05-25 15:07:55,98.6,100.6,18.96,3
2023-05-25 15:08:00,98.7,100.6,18.96,3
2023-05-25 15:08:05,98.7,100.2,18.96,3
2023-05-25 15:08:10,98.7,100.6,18.96,3
2023-05-25 15:08:15,98.7,100.6,18.96,3
2023-05-25 15:08:20,98.7,100.2,18.98,3
2023-05-25 15:08:25,98.7,100.6,18.98,3
2023-05-25 15:08:30,98.7,100.6,18.98,3
2023-05-25 15:08:35,98.6,100.6,18.96,3
2023-05-25 15:08:40,98.7,100.6,18.96,3
2023-05-25 15:08:45,98.7,100.6,18.98,3
2023-05-25 15:08:50,98.7,100.6,18.98,3
2023-05-25 15:08:55,98.7,100.6,18.98,3
2023-05-25 15:09:00,98.7,100.6,18.98,3
2023-05-25 15:09:05,98.8,100.6,18.98,3
2023-05-25 15:09:10,98.7,100.6,18.98,3
2023-05-25 15:09:15,98.7,100.6,18.98,3
2023-05-25 15:09:20,98.7,100.6,18.98,3
2023-05-25 15:09:25,98.7,100.6,18.98,3
2023-05-25 15:09:30,98.7,100.2,18.98,3
2023-05-25 15:09:35,98.7,100.6,18.98,3
2023-05-25 15:09:40,98.7,100.6,18.99,3
2023-05-25 15:09:45,98.8,100.6,18.98,3
2023-05-25 15:09:50,98.8,100.6,18.99,3
2023-05-25 15:09:55,98.7,100.2,18.98,3
2023-05-25 15:10:00,98.7,100.2,18.99,3
2023-05-25 15:10:05,98.7,100.2,18.98,3
2023-05-25 15:10:10,98.7,100.6,18.98,3
2023-05-25 15:10:15,98.7,100.6,18.98,3
2023-05-25 15:10:20,98.8,100.6,18.98,3
2023-05-25 15:10:25,98.7,100.6,18.98,3
2023-05-25 15:10:30,98.7,100.6,18.98,3
2023-05-25 15:10:35,98.7,100.6,18.98,3
2023-05-25 15:10:40,98.8,100.6,18.98,3
2023-05-25 15:10:45,98.8,100.6,18.98,3
2023-05-25 15:10:50,98.7,100.6,18.99,3
2023-05-25 15:10:55,98.7,100.2,18.99,3
2023-05-25 15:11:00,98.7,100.6,18.99,3
2023-05-25 15:11:05,98.7,100.6,18.98,3
2023-05-25 15:11:10,98.8,100.6,18.99,3
2023-05-25 15:11:15,98.7,100.6,18.99,3
2023-05-25 15:11:20,98.8,100.6,18.99,3
2023-05-25 15:11:25,98.7,100.6,18.99,3
2023-05-25 15:11:30,98.7,100.6,18.98,3
2023-05-25 15:11:35,98.7,100.6,18.98,3
2023-05-25 15:11:40,98.7,100.6,18.99,3
2023-05-25 15:11:45,98.8,100.6,18.99,3
2023-05-25 15:11:50,98.7,100.2,18.99,3
2023-05-25 15:11:55,98.7,100.2,18.99,3
2023-05-25 15:12:00,98.7,100.6,18.99,3
2023-05-25 15:12:05,98.7,100.6,18.99,3
2023-05-25 15:12:10,98.8,100.6,18.99,3
2023-05-25 15:12:15,98.7,100.6,19,3
2023-05-25 15:12:20,98.8,100.6,18.99,3
2023-05-25 15:12:25,98.8,100.6,18.99,3
2023-05-25 15:12:30,98.8,100.6,18.99,3
2023-05-25 15:12:35,98.8,100.6,18.99,3
2023-05-25 15:12:40,98.8,100.6,18.99,3
2023-05-25 15:12:45,98.7,100.6,19,3
2023-05-25 15:12:50,98.8,100.6,18.99,3
2023-05-25 15:12:55,98.7,100.2,19,3
2023-05-25 15:13:00,98.7,100.6,19,3
2023-05-25 15:13:05,98.7,100.2,19,3
2023-05-25 15:13:10,98.8,100.6,19,3
2023-05-25 15:13:15,98.7,100.6,19,3
2023-05-25 15:13:20,98.8,100.6,18.99,3
2023-05-25 15:13:25,98.8,100.6,19,3
2023-05-25 15:13:30,98.8,100.6,18.99,3
2023-05-25 15:13:35,98.8,100.2,18.99,3
2023-05-25 15:13:40,98.7,100.6,18.99,3
2023-05-25 15:13:45,98.8,100.2,19,3
2023-05-25 15:13:50,98.8,100.6,19,3
2023-05-25 15:13:55,98.8,100.6,19,3
2023-05-25 15:14:00,98.8,100.6,19,3
2023-05-25 15:14:05,98.8,100.6,19,3
2023-05-25 15:14:10,98.8,100.6,19,3
2023-05-25 15:14:15,98.8,100.6,19,3
2023-05-25 15:14:20,98.8,100.6,19,3
2023-05-25 15:14:25,98.8,100.6,19,3
2023-05-25 15:14:30,98.8,100.6,18.99,3
2023-05-25 15:14:35,98.8,100.6,19,3
2023-05-25 15:14:40,98.7,100.6,18.99,3
2023-05-25 15:14:45,98.8,100.6,19,3
2023-05-25 15:14:50,98.9,100.2,19,3
2023-05-25 15:14:55,98.8,100.6,19,3
2023-05-25 15:15:00,98.8,100.6,19,3
2023-05-25 15:15:05,98.8,100.6,19,3
2023-05-25 15:15:10,98.9,100.6,18.99,3
2023-05-25 15:15:15,98.8,100.6,19,3
2023-05-25 15:15:20,98.8,100.6,19,3
2023-05-25 15:15:25,98.8,100.6,19.02,3
2023-05-25 15:15:30,98.8,100.6,19,3
2023-05-25 15:15:35,98.9,100.6,19,3
2023-05-25 15:15:40,98.8,100.6,19,3
2023-05-25 15:15:45,98.8,100.6,19,3
2023-05-25 15:15:50,98.7,100.6,19,3
2023-05-25 15:15:55,98.9,100.6,19,3
2023-05-25 15:16:00,98.8,100.6,19,3
2023-05-25 15:16:05,98.9,100.6,19,3
2023-05-25 15:16:10,98.9,100.6,19,3
2023-05-25 15:16:15,98.8,100.6,19.02,3
2023-05-25 15:16:20,98.8,100.6,19,3
2023-05-25 15:16:25,98.9,100.6,19.02,3
2023-05-25 15:16:30,98.8,100.6,19.02,3
2023-05-25 15:16:35,98.9,100.6,19.02,3
2023-05-25 15:16:40,98.9,100.6,19.02,3
2023-05-25 15:16:45,98.8,100.6,19.02,3
2023-05-25 15:16:50,98.9,100.6,19.02,3
2023-05-25 15:16:55,98.9,100.6,19.02,3
2023-05-25 15:17:00,98.8,100.6,19.02,3
2023-05-25 15:17:05,98.9,100.6,19.02,3
2023-05-25 15:17:10,98.9,100.6,19.02,3
2023-05-25 15:17:15,98.9,100.2,19.02,3
2023-05-25 15:17:20,98.8,100.6,19.02,3
2023-05-25 15:17:25,98.8,100.6,19.03,3
2023-05-25 15:17:30,98.9,100.6,19.02,3
2023-05-25 15:17:35,98.9,100.6,19.02,3
2023-05-25 15:17:40,98.9,100.6,19.02,3
2023-05-25 15:17:45,98.9,100.6,19.03,3
2023-05-25 15:17:50,98.9,100.6,19.02,3
2023-05-25 15:17:55,98.8,100.6,19.02,3
2023-05-25 15:18:00,98.9,100.6,19.02,3
2023-05-25 15:18:05,98.8,100.6,19.02,3
2023-05-25 15:18:10,98.9,100.6,19.02,3
2023-05-25 15:18:15,98.9,100.6,19.03,3
2023-05-25 15:18:20,98.9,100.6,19.02,3
2023-05-25 15:18:25,98.8,100.6,19.02,3
2023-05-25 15:18:30,98.9,100.6,19.02,3
2023-05-25 15:18:35,98.8,100.6,19.03,3
2023-05-25 15:18:40,98.9,100.6,19.03,3
2023-05-25 15:18:45,98.9,100.6,19.03,3
2023-05-25 15:18:50,98.9,100.6,19.02,3
2023-05-25 15:18:55,98.9,100.6,19.03,3
2023-05-25 15:19:00,98.9,100.2,19.03,3
2023-05-25 15:19:05,98.9,100.6,19.03,3
2023-05-25 15:19:10,98.9,100.6,19.03,3
2023-05-25 15:19:15,98.9,100.6,19.03,3
2023-05-25 15:19:20,98.9,100.6,19.03,3
2023-05-25 15:19:25,98.9,100.6,19.03,3
2023-05-25 15:19:30,98.9,100.6,19.04,3
2023-05-25 15:19:35,98.9,100.6,19.03,3
2023-05-25 15:19:40,98.9,100.6,19.03,3
2023-05-25 15:19:45,98.9,100.6,19.03,3
2023-05-25 15:19:50,98.9,100.6,19.04,3
2023-05-25 15:19:55,98.9,100.6,19.03,3
2023-05-25 15:20:00,98.9,100.6,19.04,3
2023-05-25 15:20:05,98.9,100.6,19.04,3
2023-05-25 15:20:10,98.9,100.6,19.03,3
2023-05-25 15:20:15,98.9,100.6,19.04,3
2023-05-25 15:20:20,98.9,100.6,19.04,3
2023-05-25 15:20:25,98.9,100.6,19.04,3
2023-05-25 15:20:30,98.9,100.6,19.04,3
2023-05-25 15:20:35,98.9,100.6,19.04,3
2023-05-25 15:20:40,98.9,100.6,19.03,3
2023-05-25 15:20:45,98.9,100.6,19.04,3
2023-05-25 15:20:50,98.9,100.6,19.03,3
2023-05-25 15:20:55,98.9,101,19.04,3
2023-05-25 15:21:00,98.9,100.6,19.04,3
2023-05-25 15:21:05,98.9,101,19.04,3
2023-05-25 15:21:10,99,100.6,19.04,3
2023-05-25 15:21:15,98.9,100.6,19.04,3
2023-05-25 15:21:20,98.9,100.6,19.04,3
2023-05-25 15:21:25,98.9,100.6,19.04,3
2023-05-25 15:21:30,98.9,100.6,19.04,3
2023-05-25 15:21:35,98.9,100.6,19.04,3
2023-05-25 15:21:40,99,100.6,19.04,3
2023-05-25 15:21:45,98.9,100.6,19.04,3
2023-05-25 15:21:50,98.9,100.6,19.04,3
2023-05-25 15:21:55,98.9,100.6,19.04,3
2023-05-25 15:22:00,98.9,100.6,19.04,3
2023-05-25 15:22:05,98.9,100.6,19.06,3
2023-05-25 15:22:10,98.9,100.6,19.04,3
2023-05-25 15:22:15,98.9,100.6,19.06,3
2023-05-25 15:22:20,98.9,100.6,19.04,3
2023-05-25 15:22:25,98.9,100.6,19.06,3
2023-05-25 15:22:30,98.9,100.6,19.04,3
2023-05-25 15:22:35,98.9,100.6,19.06,3
2023-05-25 15:22:40,98.9,100.6,19.06,3
2023-05-25 15:22:45,98.9,100.6,19.04,3
2023-05-25 15:22:50,98.9,100.6,19.04,3
2023-05-25 15:22:55,98.9,100.6,19.06,3
2023-05-25 15:23:00,98.9,100.6,19.06,3
2023-05-25 15:23:05,98.9,100.6,19.06,3
2023-05-25 15:23:10,98.9,100.6,19.04,3
2023-05-25 15:23:15,98.9,100.6,19.04,3
2023-05-25 15:23:20,98.9,100.6,19.06,3
2023-05-25 15:23:25,98.9,100.6,19.04,3
2023-05-25 15:23:30,98.9,100.6,19.04,3
2023-05-25 15:23:35,98.9,100.6,19.06,3
2023-05-25 15:23:40,98.9,100.6,19.06,3
2023-05-25 15:23:45,98.9,100.6,19.06,3
2023-05-25 15:23:50,98.9,100.6,19.06,3
2023-05-25 15:23:55,98.9,100.6,19.06,3
2023-05-25 15:24:00,98.9,100.6,19.06,3
2023-05-25 15:24:05,98.9,100.6,19.04,3
2023-05-25 15:24:10,98.9,100.6,19.04,3
2023-05-25 15:24:15,98.9,100.6,19.04,3
2023-05-25 15:24:20,98.9,100.6,19.06,3
2023-05-25 15:24:25,98.9,100.6,19.06,3
2023-05-25 15:24:30,98.9,101,19.06,3
2023-05-25 15:24:35,98.9,100.6,19.06,3
2023-05-25 15:24:40,98.9,100.6,19.06,3
2023-05-25 15:24:45,98.9,100.6,19.06,3
2023-05-25 15:24:50,98.9,101,19.06,3
2023-05-25 15:24:55,98.9,100.6,19.06,3
2023-05-25 15:25:00,98.9,100.6,19.06,3
2023-05-25 15:25:05,98.9,100.6,19.06,3
2023-05-25 15:25:10,98.9,100.6,19.06,3
2023-05-25 15:25:15,98.9,100.6,19.06,3
2023-05-25 15:25:20,98.9,100.6,19.06,3
2023-05-25 15:25:25,98.9,100.6,19.06,3
2023-05-25 15:25:30,98.9,100.6,19.06,3
2023-05-25 15:25:35,98.9,100.6,19.06,3
2023-05-25 15:25:40,98.9,100.6,19.06,3
2023-05-25 15:25:45,98.9,100.6,19.06,3
2023-05-25 15:25:50,98.9,101,19.06,3
2023-05-25 15:25:55,98.9,100.6,19.07,3
2023-05-25 15:26:00,99.1,100.6,19.06,3
2023-05-25 15:26:05,98.9,100.6,19.07,3
2023-05-25 15:26:10,98.9,101,19.06,3
2023-05-25 15:26:15,98.9,100.6,19.07,3
2023-05-25 15:26:20,98.9,100.6,19.07,3
2023-05-25 15:26:25,98.9,101,19.07,3
2023-05-25 15:26:30,99.1,100.6,19.08,3
2023-05-25 15:26:35,98.9,100.6,19.07,3
2023-05-25 15:26:40,98.9,100.6,19.07,3
2023-05-25 15:26:45,98.9,100.6,19.08,3
2023-05-25 15:26:50,99.1,100.6,19.07,3
2023-05-25 15:26:55,98.9,101,19.08,3
2023-05-25 15:27:00,98.9,100.6,19.08,3
2023-05-25 15:27:05,99.1,100.6,19.07,3
2023-05-25 15:27:10,98.9,100.6,19.07,3
2023-05-25 15:27:15,99.1,100.6,19.07,3
2023-05-25 15:27:20,99.1,100.6,19.08,3
2023-05-25 15:27:25,99.1,100.6,19.07,3
2023-05-25 15:27:30,99.1,100.6,19.08,3
2023-05-25 15:27:35,98.9,100.6,19.07,3
2023-05-25 15:27:40,99.1,100.6,19.07,3
2023-05-25 15:27:45,99.1,100.6,19.06,3
2023-05-25 15:27:50,98.9,101,19.08,3
2023-05-25 15:27:55,98.9,101,19.07,3
2023-05-25 15:28:00,98.9,100.6,19.07,3
2023-05-25 15:28:05,99.1,100.6,19.08,3
2023-05-25 15:28:10,98.9,100.6,19.07,3
2023-05-25 15:28:15,98.9,100.6,19.07,3
2023-05-25 15:28:20,99.1,100.6,19.08,3
2023-05-25 15:28:25,99.1,100.6,19.08,3
2023-05-25 15:28:30,99.1,101,19.08,3
2023-05-25 15:28:35,99.1,100.6,19.07,3
2023-05-25 15:28:40,99.1,100.6,19.07,3
2023-05-25 15:28:45,99.1,100.6,19.08,3
2023-05-25 15:28:50,98.9,100.6,19.08,3
2023-05-25 15:28:55,99.1,101,19.08,3
2023-05-25 15:29:00,99.1,100.6,19.08,3
2023-05-25 15:29:05,98.9,100.6,19.08,3
2023-05-25 15:29:10,99.1,100.6,19.08,3
2023-05-25 15:29:15,99.1,101,19.07,3
2023-05-25 15:29:20,99.1,101,19.08,3
2023-05-25 15:29:25,99.1,101,19.09,3
2023-05-25 15:29:30,99.1,100.6,19.08,3
2023-05-25 15:29:35,99.1,100.6,19.08,3
2023-05-25 15:29:40,99.1,100.6,19.08,3
2023-05-25 15:29:45,99.1,101,19.08,3
2023-05-25 15:29:50,99.1,101,19.08,3
2023-05-25 15:29:55,99.1,100.6,19.07,3
2023-05-25 15:30:00,99.1,100.6,19.08,3
2023-05-25 15:30:05,99.1,100.6,19.07,3
2023-05-25 15:30:10,99.1,101,19.07,3
2023-05-25 15:30:15,99.1,100.6,19.09,3
2023-05-25 15:30:20,99.1,100.6,19.08,3
2023-05-25 15:30:25,99.1,100.6,19.08,3
2023-05-25 15:30:30,99.1,100.6,19.07,3
2023-05-25 15:30:35,99.1,100.6,19.08,3
2023-05-25 15:30:40,99.1,100.6,19.08,3
2023-05-25 15:30:45,99.1,100.6,19.08,3
2023-05-25 15:30:50,99.1,100.6,19.08,3
2023-05-25 15:30:55,99.1,100.6,19.08,3
2023-05-25 15:31:00,99.1,101,19.08,3
2023-05-25 15:31:05,99.1,101,19.08,3
2023-05-25 15:31:10,99.1,100.6,19.08,3
2023-05-25 15:31:15,98.9,101,19.08,3
2023-05-25 15:31:20,99.1,101,19.08,3
2023-05-25 15:31:25,99.1,100.6,19.08,3
2023-05-25 15:31:30,99.1,100.6,19.08,3
2023-05-25 15:31:35,99.1,101,19.08,3
2023-05-25 15:31:40,99.1,100.6,19.08,3
2023-05-25 15:31:45,99.1,101,19.08,3
2023-05-25 15:31:50,99.1,100.6,19.09,3
2023-05-25 15:31:55,99.1,100.6,19.08,3
2023-05-25 15:32:00,99.1,101,19.08,3
2023-05-25 15:32:05,99.1,100.6,19.08,3
2023-05-25 15:32:10,99.1,101,19.08,3
2023-05-25 15:32:15,99.1,100.6,19.08,3
2023-05-25 15:32:20,99.1,100.6,19.08,3
2023-05-25 15:32:25,99.1,101,19.08,3
2023-05-25 15:32:30,99.1,101,19.08,3
2023-05-25 15:32:35,99.1,100.6,19.08,3
2023-05-25 15:32:40,99.1,101,19.09,3
2023-05-25 15:32:45,99.1,101,19.09,3
2023-05-25 15:32:50,99.1,101,19.08,3
2023-05-25 15:32:55,99.1,101,19.08,3
2023-05-25 15:33:00,99.1,101,19.09,3
2023-05-25 15:33:05,99.1,101,19.07,3
2023-05-25 15:33:10,99.1,100.6,19.08,3
2023-05-25 15:33:15,99.1,101,19.08,3
2023-05-25 15:33:20,99.1,101,19.08,3
2023-05-25 15:33:25,99.1,101,19.08,3
2023-05-25 15:33:30,99.1,101,19.08,3
2023-05-25 15:33:35,99.1,101,19.08,3
2023-05-25 15:33:40,99.1,101,19.08,3
2023-05-25 15:33:45,99.1,100.6,19.08,3
2023-05-25 15:33:50,99.1,101,19.08,3
2023-05-25 15:33:55,99.1,101,19.08,3
2023-05-25 15:34:00,99.1,101,19.08,3
2023-05-25 15:34:05,99.1,101,19.08,3
2023-05-25 15:34:10,99.1,100.6,19.08,3
2023-05-25 15:34:15,99.1,101,19.08,3
2023-05-25 15:34:20,99.1,101,19.08,3
2023-05-25 15:34:25,99.1,100.6,19.08,3
2023-05-25 15:34:30,99.1,100.6,19.08,3
2023-05-25 15:34:35,99.1,101,19.08,3
2023-05-25 15:34:40,99.1,101,19.08,3
2023-05-25 15:34:45,99.1,101,19.09,3
2023-05-25 15:34:50,99.1,101,19.08,3
2023-05-25 15:34:55,99.1,101,19.08,3
2023-05-25 15:35:00,99.1,101,19.08,3
2023-05-25 15:35:05,99.1,101,19.08,3
2023-05-25 15:35:10,99.1,101,19.09,3
2023-05-25 15:35:15,99.1,101,19.07,3
2023-05-25 15:35:20,99.1,101,19.08,3
2023-05-25 15:35:25,99.1,100.6,19.08,3
2023-05-25 15:35:30,99.1,101,19.08,3
2023-05-25 15:35:35,99.1,101,19.08,3
2023-05-25 15:35:40,99.1,101,19.08,3
2023-05-25 15:35:45,99.1,101,19.08,3
2023-05-25 15:35:50,99.2,101,19.08,3
2023-05-25 15:35:55,99.1,101,19.08,3
2023-05-25 15:36:00,99.1,101,19.08,3
2023-05-25 15:36:05,99.1,101,19.08,3
2023-05-25 15:36:10,99.1,101,19.08,3
2023-05-25 15:36:15,99.1,101,19.08,3
2023-05-25 15:36:20,99.1,100.6,19.08,3
2023-05-25 15:36:25,99.1,100.6,19.09,3
2023-05-25 15:36:30,99.1,100.6,19.08,3
2023-05-25 15:36:35,99.1,101,19.08,3
2023-05-25 15:36:40,99.1,101,19.09,3
2023-05-25 15:36:45,99.1,100.6,19.08,3
2023-05-25 15:36:50,99.1,101,19.09,3
2023-05-25 15:36:55,99.1,101,19.09,3
2023-05-25 15:37:00,99.1,101,19.09,3
2023-05-25 15:37:05,99.1,100.6,19.08,3
2023-05-25 15:37:10,99.1,100.6,19.09,3
2023-05-25 15:37:15,99.1,101,19.08,3
2023-05-25 15:37:20,99.1,101,19.08,3
2023-05-25 15:37:25,99.1,101,19.08,3
2023-05-25 15:37:30,99.1,101,19.09,3
2023-05-25 15:37:35,99.1,101,19.09,3
2023-05-25 15:37:40,99.1,101,19.09,3
2023-05-25 15:37:45,99.1,101,19.09,3
2023-05-25 15:37:50,99.1,101,19.09,3
2023-05-25 15:37:55,99.1,100.6,19.09,3
2023-05-25 15:38:00,99.1,101,19.09,3
2023-05-25 15:38:05,99.1,101,19.09,3
2023-05-25 15:38:10,99.1,100.6,19.08,3
2023-05-25 15:38:15,99.2,101,19.09,3
2023-05-25 15:38:20,99.1,101,19.09,3
2023-05-25 15:38:25,99.1,101,19.08,3
2023-05-25 15:38:30,99.1,101,19.08,3
2023-05-25 15:38:35,99.1,101,19.09,3
2023-05-25 15:38:40,99.1,101,19.09,3
2023-05-25 15:38:45,99.1,101,19.11,3
2023-05-25 15:38:50,99.1,101,19.09,3
2023-05-25 15:38:55,99.1,100.6,19.09,3
2023-05-25 15:39:00,99.1,101,19.09,3
2023-05-25 15:39:05,99.1,100.6,19.09,3
2023-05-25 15:39:10,99.1,101,19.09,3
2023-05-25 15:39:15,99.1,101,19.08,3
2023-05-25 15:39:20,99.2,101,19.09,3
2023-05-25 15:39:25,99.2,101,19.09,3
2023-05-25 15:39:30,99.1,101,19.09,3
2023-05-25 15:39:35,99.1,101,19.09,3
2023-05-25 15:39:40,99.1,101,19.09,3
2023-05-25 15:39:45,99.1,101,19.09,3
2023-05-25 15:39:50,99.2,101,19.09,3
2023-05-25 15:39:55,99.1,101,19.09,3
2023-05-25 15:40:00,99.1,101,19.08,3
2023-05-25 15:40:05,99.2,101,19.09,3
2023-05-25 15:40:10,99.1,101,19.09,3
2023-05-25 15:40:15,99.1,101,19.09,3
2023-05-25 15:40:20,99.2,101,19.09,3
2023-05-25 15:40:25,99.2,101,19.09,3
2023-05-25 15:40:30,99.1,101,19.08,3
2023-05-25 15:40:35,99.1,101,19.09,3
2023-05-25 15:40:40,99.1,100.6,19.09,3
2023-05-25 15:40:45,99.2,101,19.09,3
2023-05-25 15:40:50,99.1,101,19.09,3
2023-05-25 15:40:55,99.1,101,19.09,3
2023-05-25 15:41:00,99.2,100.6,19.09,3
2023-05-25 15:41:05,99.2,101,19.09,3
2023-05-25 15:41:10,99.1,100.6,19.09,3
2023-05-25 15:41:15,99.2,101,19.09,3
2023-05-25 15:41:20,99.2,101,19.09,3
2023-05-25 15:41:25,99.1,101,19.09,3
2023-05-25 15:41:30,99.2,101,19.09,3
2023-05-25 15:41:35,99.2,101,19.09,3
2023-05-25 15:41:40,99.1,101,19.09,3
2023-05-25 15:41:45,99.2,101,19.11,3
2023-05-25 15:41:50,99.1,101,19.09,3
2023-05-25 15:41:55,99.2,101,19.09,3
2023-05-25 15:42:00,99.2,101,19.09,3
2023-05-25 15:42:05,99.2,101,19.08,3
2023-05-25 15:42:10,99.2,101,19.09,3
2023-05-25 15:42:15,99.2,101,19.09,3
2023-05-25 15:42:20,99.2,101,19.08,3
2023-05-25 15:42:25,99.2,101,19.09,3
2023-05-25 15:42:30,99.2,101,19.09,3
2023-05-25 15:42:35,99.2,101,19.08,3
2023-05-25 15:42:40,99.2,101,19.09,3
2023-05-25 15:42:45,99.2,101,19.09,3
2023-05-25 15:42:50,99.2,101,19.09,3
2023-05-25 15:42:55,99.1,101,19.09,3
2023-05-25 15:43:00,99.2,101,19.08,3
2023-05-25 15:43:05,99.2,101,19.09,3
2023-05-25 15:43:10,99.2,101,19.09,3
2023-05-25 15:43:15,99.2,101,19.09,3
2023-05-25 15:43:20,99.2,101,19.08,3
2023-05-25 15:43:25,99.2,101,19.09,3
2023-05-25 15:43:30,99.1,101,19.09,3
2023-05-25 15:43:35,99.2,101,19.09,3
2023-05-25 15:43:40,99.2,101,19.09,3
2023-05-25 15:43:45,99.2,101,19.09,3
2023-05-25 15:43:50,99.2,101,19.09,3
2023-05-25 15:43:55,99.2,101,19.09,3
2023-05-25 15:44:00,99.2,101,19.09,3
2023-05-25 15:44:05,99.2,101,19.09,3
2023-05-25 15:44:10,99.2,101,19.09,3
2023-05-25 15:44:15,99.2,101,19.09,3
2023-05-25 15:44:20,99.2,101,19.09,3
2023-05-25 15:44:25,99.3,101,19.09,3
2023-05-25 15:44:30,99.2,101,19.09,3
2023-05-25 15:44:35,99.2,101,19.09,3
2023-05-25 15:44:40,99.2,101,19.09,3
2023-05-25 15:44:45,99.2,101,19.09,3
2023-05-25 15:44:50,99.2,101,19.09,3
2023-05-25 15:44:55,99.3,101,19.09,3
2023-05-25 15:45:00,99.3,101,19.09,3
2023-05-25 15:45:05,99.2,101,19.09,3
