"id","Date_Time","Low_Range","Full_Range","Temp_C","station"
53,2023-05-25 12:04:20,4.7,7.1,24.23,3
54,2023-05-25 12:04:25,12.9,7.1,24.28,3
55,2023-05-25 12:04:30,32.1,7.1,24.27,3
56,2023-05-25 12:04:35,32.1,24.9,24.28,3
57,2023-05-25 12:04:40,7.1,24.9,24.28,3
58,2023-05-25 12:04:45,7.1,24.9,24.3,3
59,2023-05-25 12:04:50,2.8,24.9,24.31,3
60,2023-05-25 12:04:55,7.1,3.6,24.3,3
61,2023-05-25 12:05:00,10.7,7.1,24.25,3
62,2023-05-25 12:05:05,4.7,7.1,24.26,3
63,2023-05-25 12:05:10,32.1,24.9,24.26,3
64,2023-05-25 12:05:15,32.1,7.1,24.27,3
65,2023-05-25 12:05:20,32.1,7.1,24.28,3
66,2023-05-25 12:05:25,32.1,7.1,24.31,3
67,2023-05-25 12:05:30,7.1,7.1,24.32,3
68,2023-05-25 12:05:35,4.2,7.1,24.32,3
69,2023-05-25 12:05:40,7.1,7.1,24.31,3
70,2023-05-25 12:05:45,2.8,24.9,24.38,3
71,2023-05-25 12:05:50,3.6,4,24.52,3
72,2023-05-25 12:05:55,4.5,4.8,24.52,3
73,2023-05-25 12:06:00,4.5,4.8,24.52,3
74,2023-05-25 12:06:05,3.9,4,24.49,3
75,2023-05-25 12:06:10,3.2,3.6,24.47,3
76,2023-05-25 12:06:15,2.6,3.6,24.44,3
77,2023-05-25 12:06:20,2.3,24.9,24.44,3
78,2023-05-25 12:06:25,2.8,24.9,24.44,3
79,2023-05-25 12:06:30,4.2,7.1,24.44,3
80,2023-05-25 12:06:35,7.1,7.1,24.46,3
81,2023-05-25 12:06:40,7.1,7.1,24.46,3
82,2023-05-25 12:06:45,4.2,7.1,24.48,3
83,2023-05-25 12:06:50,7.1,7.1,24.48,3
84,2023-05-25 12:06:55,10.7,24.9,24.48,3
85,2023-05-25 12:07:00,7.1,7.1,24.48,3
86,2023-05-25 12:07:05,3.2,7.1,24.51,3
87,2023-05-25 12:07:10,2.3,24.9,24.55,3
88,2023-05-25 12:07:15,2.3,4,24.59,3
89,2023-05-25 12:07:20,2.4,4,24.59,3
90,2023-05-25 12:07:25,2.3,5.2,24.6,3
91,2023-05-25 12:07:30,2.8,24.9,24.53,3
92,2023-05-25 12:07:35,32.1,24.9,24.52,3
93,2023-05-25 12:07:40,7.1,7.1,24.56,3
94,2023-05-25 12:07:45,32.1,7.1,24.48,3
95,2023-05-25 12:07:50,10.7,7.1,24.43,3
96,2023-05-25 12:07:55,32.1,7.1,24.48,3
97,2023-05-25 12:08:00,32.1,7.1,24.51,3
98,2023-05-25 12:08:05,32.1,7.1,24.38,3
99,2023-05-25 12:08:10,32.1,7.1,24.36,3
100,2023-05-25 12:08:15,4.7,7.1,24.32,3
101,2023-05-25 12:08:20,4.7,7.1,24.3,3
102,2023-05-25 12:08:25,4.7,3.6,24.28,3
103,2023-05-25 12:08:30,4.7,7.1,24.28,3
104,2023-05-25 12:08:35,32.1,7.1,24.34,3
105,2023-05-25 12:08:40,4.4,7.1,24.35,3
106,2023-05-25 12:08:45,4.4,7.1,24.3,3
107,2023-05-25 12:08:50,4.4,7.1,24.27,3
108,2023-05-25 12:08:55,7.1,7.1,24.32,3
109,2023-05-25 12:09:00,32.1,7.1,24.31,3
110,2023-05-25 12:09:05,4.7,7.1,24.34,3
111,2023-05-25 12:09:10,32.1,7.1,24.35,3
112,2023-05-25 12:09:15,32.1,7.1,24.35,3
113,2023-05-25 12:09:20,32.1,7.1,24.35,3
114,2023-05-25 12:09:25,10.7,7.1,24.35,3
115,2023-05-25 12:09:30,4.7,7.1,24.35,3
116,2023-05-25 12:09:35,32.1,7.1,24.36,3
117,2023-05-25 12:09:40,32.1,7.1,24.38,3
118,2023-05-25 12:09:45,4.7,7.1,24.39,3
119,2023-05-25 12:09:50,32.1,7.1,24.42,3
120,2023-05-25 12:09:55,32.1,7.1,24.43,3
121,2023-05-25 12:10:00,32.1,7.1,24.44,3
122,2023-05-25 12:10:05,32.1,7.1,24.44,3
123,2023-05-25 12:10:10,12.9,24.9,24.47,3
124,2023-05-25 12:10:15,10.7,7.1,24.44,3
125,2023-05-25 12:10:20,4.4,7.1,24.42,3
126,2023-05-25 12:10:25,4.4,7.1,24.4,3
127,2023-05-25 12:10:30,4.7,3.6,24.4,3
128,2023-05-25 12:10:35,32.1,7.1,24.42,3
129,2023-05-25 12:10:40,10.7,7.1,24.3,3
130,2023-05-25 12:10:45,32.1,7.1,24.34,3
131,2023-05-25 12:10:50,4.7,7.1,24.34,3
132,2023-05-25 12:10:55,4.7,7.1,24.35,3
133,2023-05-25 12:11:00,4.7,7.1,24.34,3
134,2023-05-25 12:11:05,4.7,7.1,24.36,3
135,2023-05-25 12:11:10,4.4,7.1,24.38,3
136,2023-05-25 12:11:15,32.1,7.1,24.38,3
137,2023-05-25 12:11:20,4.7,7.1,24.35,3
138,2023-05-25 12:11:25,4.7,7.1,24.35,3
139,2023-05-25 12:11:30,32.1,3.6,24.34,3
140,2023-05-25 12:11:35,32.1,3.6,24.32,3
141,2023-05-25 12:11:40,4.7,7.1,24.35,3
142,2023-05-25 12:11:45,32.1,3.6,24.36,3
143,2023-05-25 12:11:50,4.4,7.1,24.27,3
144,2023-05-25 12:11:55,4.7,7.1,24.32,3
145,2023-05-25 12:12:00,4.7,7.1,24.32,3
146,2023-05-25 12:12:05,4.7,7.1,24.35,3
147,2023-05-25 12:12:10,4.4,7.1,24.36,3
148,2023-05-25 12:12:15,4.7,7.1,24.38,3
149,2023-05-25 12:12:20,4.7,7.1,24.4,3
150,2023-05-25 12:12:25,32.1,3.6,24.39,3
151,2023-05-25 12:12:30,4.4,7.1,24.4,3
152,2023-05-25 12:12:35,4.7,7.1,24.43,3
153,2023-05-25 12:12:40,4.7,3.6,24.46,3
154,2023-05-25 12:12:45,32.1,7.1,24.51,3
155,2023-05-25 12:12:50,32.1,7.1,24.52,3
156,2023-05-25 12:12:55,32.1,7.1,24.53,3
157,2023-05-25 12:13:00,32.1,7.1,24.53,3
158,2023-05-25 12:13:05,32.1,7.1,24.56,3
159,2023-05-25 12:13:10,32.1,24.9,24.57,3
160,2023-05-25 12:13:15,4.2,24.9,24.6,3
161,2023-05-25 12:13:20,3.2,7.1,24.61,3
162,2023-05-25 12:13:25,3.2,24.9,24.64,3
163,2023-05-25 12:13:30,3.2,24.9,24.65,3
164,2023-05-25 12:13:35,4.2,24.9,24.66,3
165,2023-05-25 12:13:40,4.2,24.9,24.65,3
166,2023-05-25 12:13:45,3.2,24.9,24.69,3
167,2023-05-25 12:13:50,2.8,24.9,24.72,3
168,2023-05-25 12:13:55,2.8,7.1,24.72,3
169,2023-05-25 12:14:00,2.3,24.9,24.74,3
170,2023-05-25 12:14:05,2.8,24.9,24.74,3
171,2023-05-25 12:14:10,2.6,24.9,24.77,3
172,2023-05-25 12:14:15,2.6,24.9,24.78,3
173,2023-05-25 12:14:20,3.4,19.2,24.78,3
174,2023-05-25 12:14:25,3.2,7.1,24.78,3
175,2023-05-25 12:14:30,2.3,24.9,24.81,3
176,2023-05-25 12:14:35,3.2,24.9,24.82,3
177,2023-05-25 12:14:40,4.2,7.1,24.78,3
178,2023-05-25 12:14:45,7.1,7.1,24.8,3
179,2023-05-25 12:14:50,32.1,7.1,24.81,3
180,2023-05-25 12:14:55,6.1,7.1,24.85,3
181,2023-05-25 12:15:00,7.1,7.1,24.85,3
182,2023-05-25 12:15:05,7.1,24.9,24.85,3
183,2023-05-25 12:15:10,7.1,24.9,24.87,3
184,2023-05-25 12:15:15,4.2,24.9,24.89,3
185,2023-05-25 12:15:20,3.2,24.9,24.91,3
186,2023-05-25 12:15:25,2.8,13.1,24.93,3
187,2023-05-25 12:15:30,4.2,7.1,24.93,3
188,2023-05-25 12:15:35,7.1,24.9,24.93,3
189,2023-05-25 12:15:40,32.1,7.1,24.93,3
190,2023-05-25 12:15:45,4.2,7.1,24.94,3
191,2023-05-25 12:15:50,7.1,24.9,24.93,3
192,2023-05-25 12:15:55,7.1,7.1,24.94,3
193,2023-05-25 12:16:00,16.9,24.9,24.94,3
194,2023-05-25 12:16:05,32.1,7.1,24.95,3
195,2023-05-25 12:16:10,32.1,24.9,24.97,3
196,2023-05-25 12:16:15,32.1,7.1,24.97,3
197,2023-05-25 12:16:20,32.1,7.1,24.97,3
198,2023-05-25 12:16:25,10.7,7.1,24.98,3
199,2023-05-25 12:16:30,32.1,7.1,24.98,3
200,2023-05-25 12:16:35,10.7,7.1,24.99,3
201,2023-05-25 12:16:40,32.1,7.1,25.01,3
202,2023-05-25 12:16:45,4.7,7.1,25.01,3
203,2023-05-25 12:16:50,4.4,7.1,25.02,3
204,2023-05-25 12:16:55,4.7,7.1,25.03,3
205,2023-05-25 12:17:00,4.7,7.1,25.03,3
206,2023-05-25 12:17:05,32.1,7.1,25.04,3
207,2023-05-25 12:17:10,4.4,7.1,25.04,3
208,2023-05-25 12:17:15,4.7,7.1,25.06,3
209,2023-05-25 12:17:20,32.1,7.1,25.06,3
210,2023-05-25 12:17:25,32.1,7.1,25.06,3
211,2023-05-25 12:17:30,4.7,7.1,25.03,3
212,2023-05-25 12:17:35,4.4,7.1,25.06,3
213,2023-05-25 12:17:40,4.7,7.1,25.06,3
214,2023-05-25 12:17:45,4.4,7.1,25.06,3
215,2023-05-25 12:17:50,4.7,7.1,25.06,3
216,2023-05-25 12:17:55,4.4,3.6,25.07,3
217,2023-05-25 12:18:00,7.1,24.9,25.12,3
218,2023-05-25 12:18:05,553.7,709,23.13,3
219,2023-05-25 12:18:10,120.1,128.7,22.83,3
220,2023-05-25 12:18:15,130.3,141.4,23.16,3
221,2023-05-25 12:18:20,134,146.4,23.3,3
222,2023-05-25 12:18:25,111.7,114.1,19.53,3
223,2023-05-25 12:18:30,107.7,110,18.9,3
224,2023-05-25 12:18:35,107.4,109.6,18.88,3
225,2023-05-25 12:18:40,107.1,109.6,18.73,3
226,2023-05-25 12:18:45,107,109.2,18.69,3
227,2023-05-25 12:18:50,106.7,108.8,18.67,3
228,2023-05-25 12:18:55,107.1,109.2,18.73,3
229,2023-05-25 12:19:00,106.4,108.5,18.6,3
230,2023-05-25 12:19:05,106.4,108.8,18.6,3
231,2023-05-25 12:19:10,106.2,108.5,18.55,3
232,2023-05-25 12:19:15,106.3,108.1,18.52,3
233,2023-05-25 12:19:20,106.6,108.5,18.59,3
234,2023-05-25 12:19:25,106.5,108.9,18.55,3
235,2023-05-25 12:19:30,106.5,108.5,18.55,3
236,2023-05-25 12:19:35,106.5,108.5,18.52,3
237,2023-05-25 12:19:40,106.3,108.1,18.51,3
238,2023-05-25 12:19:45,106.4,108.1,18.51,3
239,2023-05-25 12:19:50,106.2,108.1,18.47,3
240,2023-05-25 12:19:55,106.2,108.1,18.47,3
241,2023-05-25 12:20:00,106.3,108.1,18.47,3
242,2023-05-25 12:20:05,106.3,108.1,18.46,3
243,2023-05-25 12:20:10,106.3,108.1,18.44,3
244,2023-05-25 12:20:15,106.1,108.1,18.43,3
245,2023-05-25 12:20:20,106.3,108.1,18.43,3
246,2023-05-25 12:20:25,106.2,108.1,18.4,3
247,2023-05-25 12:20:30,106,107.7,18.38,3
248,2023-05-25 12:20:35,106.3,108.1,18.4,3
249,2023-05-25 12:20:40,106.3,108.5,18.42,3
250,2023-05-25 12:20:45,106.3,108.1,18.42,3
251,2023-05-25 12:20:50,106.1,108.1,18.4,3
252,2023-05-25 12:20:55,106.2,108.1,18.4,3
253,2023-05-25 12:21:00,106.2,108.1,18.39,3
254,2023-05-25 12:21:05,106.2,108.1,18.39,3
255,2023-05-25 12:21:10,106.2,108.1,18.38,3
256,2023-05-25 12:21:15,106.1,108.1,18.39,3
257,2023-05-25 12:21:20,106.2,108.1,18.38,3
258,2023-05-25 12:21:25,106.2,108.1,18.38,3
259,2023-05-25 12:21:30,106,107.7,18.38,3
260,2023-05-25 12:21:35,106.1,108.1,18.37,3
261,2023-05-25 12:21:40,106,108.1,18.37,3
262,2023-05-25 12:21:45,106.1,108.1,18.37,3
263,2023-05-25 12:21:50,106.1,108.1,18.38,3
264,2023-05-25 12:21:55,106.1,107.7,18.37,3
265,2023-05-25 12:22:00,106.1,108.1,18.35,3
266,2023-05-25 12:22:05,106.1,108.1,18.35,3
267,2023-05-25 12:22:10,106.1,108.1,18.37,3
268,2023-05-25 12:22:15,106,107.7,18.37,3
269,2023-05-25 12:22:20,106.1,108.1,18.37,3
270,2023-05-25 12:22:25,106,108.1,18.37,3
271,2023-05-25 12:22:30,106.1,107.7,18.35,3
272,2023-05-25 12:22:35,106,108.1,18.37,3
273,2023-05-25 12:22:40,106.1,107.7,18.37,3
274,2023-05-25 12:22:45,106,107.7,18.35,3
275,2023-05-25 12:22:50,106,107.3,18.35,3
276,2023-05-25 12:22:55,106.2,108.1,18.35,3
277,2023-05-25 12:23:00,106.2,107.7,18.37,3
278,2023-05-25 12:23:05,106.1,107.3,18.35,3
279,2023-05-25 12:23:10,106,107.7,18.35,3
280,2023-05-25 12:23:15,106.2,107.7,18.37,3
281,2023-05-25 12:23:20,106.1,108.1,18.35,3
282,2023-05-25 12:23:25,106.2,107.7,18.35,3
283,2023-05-25 12:23:30,106.2,108.1,18.35,3
284,2023-05-25 12:23:35,106.2,108.1,18.35,3
285,2023-05-25 12:23:40,106.1,107.7,18.37,3
286,2023-05-25 12:23:45,106.1,107.7,18.37,3
287,2023-05-25 12:23:50,106.2,108.1,18.35,3
288,2023-05-25 12:23:55,106.2,107.7,18.37,3
289,2023-05-25 12:24:00,106.1,108.1,18.35,3
290,2023-05-25 12:24:05,106.2,108.1,18.35,3
291,2023-05-25 12:24:10,106.2,107.7,18.35,3
292,2023-05-25 12:24:15,106.1,107.7,18.35,3
293,2023-05-25 12:24:20,106.1,108.1,18.35,3
294,2023-05-25 12:24:25,106.1,107.7,18.35,3
295,2023-05-25 12:24:30,106.2,107.3,18.35,3
296,2023-05-25 12:24:35,106.1,107.3,18.35,3
297,2023-05-25 12:24:40,106.2,107.7,18.37,3
298,2023-05-25 12:24:45,106.2,107.3,18.37,3
299,2023-05-25 12:24:50,106.1,107.3,18.35,3
300,2023-05-25 12:24:55,106.1,107.7,18.35,3
301,2023-05-25 12:25:00,106.2,107.3,18.37,3
302,2023-05-25 12:25:05,106.2,107.7,18.37,3
303,2023-05-25 12:25:10,106.3,107.7,18.37,3
304,2023-05-25 12:25:15,106.2,107.3,18.37,3
305,2023-05-25 12:25:20,106.2,107.3,18.35,3
306,2023-05-25 12:25:25,106.1,108.1,18.35,3
307,2023-05-25 12:25:30,106.2,108.1,18.37,3
308,2023-05-25 12:25:35,106.2,107.3,18.37,3
309,2023-05-25 12:25:40,106.2,107.7,18.38,3
310,2023-05-25 12:25:45,106.2,107.3,18.38,3
311,2023-05-25 12:25:50,106.2,107.7,18.35,3
312,2023-05-25 12:25:55,106.2,108.1,18.37,3
313,2023-05-25 12:26:00,106.3,107.3,18.38,3
314,2023-05-25 12:26:05,106.2,107.3,18.37,3
315,2023-05-25 12:26:10,106.2,107.7,18.38,3
316,2023-05-25 12:26:15,106.2,107.7,18.38,3
317,2023-05-25 12:26:20,106.2,107.7,18.38,3
318,2023-05-25 12:26:25,106.2,107.7,18.38,3
319,2023-05-25 12:26:30,106.2,107.7,18.39,3
320,2023-05-25 12:26:35,106.2,108.1,18.38,3
321,2023-05-25 12:26:40,106.3,107.7,18.39,3
322,2023-05-25 12:26:45,106.3,108.1,18.39,3
323,2023-05-25 12:26:50,106.2,108.1,18.38,3
324,2023-05-25 12:26:55,106.3,108.1,18.39,3
325,2023-05-25 12:27:00,106.3,107.7,18.39,3
326,2023-05-25 12:27:05,106.3,107.7,18.38,3
327,2023-05-25 12:27:10,106.3,107.7,18.4,3
328,2023-05-25 12:27:15,106.3,107.7,18.39,3
329,2023-05-25 12:27:20,106.3,107.7,18.39,3
330,2023-05-25 12:27:25,106.3,108.1,18.39,3
331,2023-05-25 12:27:30,106.3,107.7,18.39,3
332,2023-05-25 12:27:35,106.3,107.7,18.39,3
333,2023-05-25 12:27:40,106.3,108.1,18.39,3
334,2023-05-25 12:27:45,106.3,108.1,18.39,3
335,2023-05-25 12:27:50,106.3,107.7,18.39,3
336,2023-05-25 12:27:55,106.3,108.1,18.4,3
337,2023-05-25 12:28:00,106.3,107.3,18.39,3
338,2023-05-25 12:28:05,106.3,108.1,18.4,3
339,2023-05-25 12:28:10,106.3,107.7,18.4,3
340,2023-05-25 12:28:15,106.3,107.7,18.4,3
341,2023-05-25 12:28:20,106.3,108.1,18.39,3
342,2023-05-25 12:28:25,106.3,108.1,18.4,3
343,2023-05-25 12:28:30,106.3,107.7,18.4,3
344,2023-05-25 12:28:35,106.4,107.7,18.4,3
345,2023-05-25 12:28:40,106.3,107.7,18.4,3
346,2023-05-25 12:28:45,106.4,107.7,18.4,3
347,2023-05-25 12:28:50,106.3,107.7,18.4,3
348,2023-05-25 12:28:55,106.3,107.7,18.4,3
349,2023-05-25 12:29:00,106.4,108.1,18.38,3
350,2023-05-25 12:29:05,106.4,108.1,18.4,3
351,2023-05-25 12:29:10,106.4,108.1,18.4,3
352,2023-05-25 12:29:15,106.4,107.7,18.4,3
353,2023-05-25 12:29:20,106.5,107.7,18.4,3
354,2023-05-25 12:29:25,106.5,108.1,18.4,3
355,2023-05-25 12:29:30,106.4,107.7,18.42,3
356,2023-05-25 12:29:35,106.4,107.7,18.4,3
357,2023-05-25 12:29:40,106.4,107.7,18.4,3
358,2023-05-25 12:29:45,106.4,108.1,18.42,3
359,2023-05-25 12:29:50,106.5,107.7,18.4,3
360,2023-05-25 12:29:55,106.4,107.7,18.4,3
361,2023-05-25 12:30:00,106.4,107.7,18.4,3
362,2023-05-25 12:30:05,106.5,108.1,18.4,3
363,2023-05-25 12:30:10,106.5,107.7,18.42,3
364,2023-05-25 12:30:15,106.4,107.7,18.42,3
365,2023-05-25 12:30:20,106.5,107.7,18.42,3
366,2023-05-25 12:30:25,106.5,107.7,18.4,3
367,2023-05-25 12:30:30,106.5,107.7,18.42,3
368,2023-05-25 12:30:35,106.5,108.1,18.42,3
369,2023-05-25 12:30:40,106.5,107.7,18.4,3
370,2023-05-25 12:30:45,106.5,107.7,18.42,3
371,2023-05-25 12:30:50,106.6,107.7,18.42,3
372,2023-05-25 12:30:55,106.5,107.7,18.42,3
373,2023-05-25 12:31:00,106.5,107.7,18.42,3
374,2023-05-25 12:31:05,106.5,107.7,18.43,3
375,2023-05-25 12:31:10,106.6,107.7,18.42,3
376,2023-05-25 12:31:15,106.6,107.7,18.42,3
377,2023-05-25 12:31:20,106.6,108.1,18.42,3
378,2023-05-25 12:31:25,106.6,108.1,18.42,3
379,2023-05-25 12:31:30,106.5,107.7,18.42,3
380,2023-05-25 12:31:35,106.5,108.1,18.43,3
381,2023-05-25 12:31:40,106.6,107.7,18.43,3
382,2023-05-25 12:31:45,106.6,107.7,18.43,3
383,2023-05-25 12:31:50,106.5,108.1,18.42,3
384,2023-05-25 12:31:55,106.6,108.1,18.43,3
385,2023-05-25 12:32:00,106.6,108.1,18.43,3
386,2023-05-25 12:32:05,106.6,108.1,18.43,3
387,2023-05-25 12:32:10,106.6,107.7,18.43,3
388,2023-05-25 12:32:15,106.6,107.7,18.43,3
389,2023-05-25 12:32:20,106.6,107.7,18.43,3
390,2023-05-25 12:32:25,106.6,107.7,18.43,3
391,2023-05-25 12:32:30,106.6,108.5,18.43,3
392,2023-05-25 12:32:35,106.6,107.7,18.43,3
393,2023-05-25 12:32:40,106.6,107.7,18.43,3
394,2023-05-25 12:32:45,106.6,107.7,18.43,3
395,2023-05-25 12:32:50,106.6,108.1,18.43,3
396,2023-05-25 12:32:55,106.6,108.1,18.43,3
397,2023-05-25 12:33:00,106.6,108.1,18.43,3
398,2023-05-25 12:33:05,106.6,108.1,18.43,3
399,2023-05-25 12:33:10,106.6,108.1,18.44,3
400,2023-05-25 12:33:15,106.6,108.1,18.44,3
401,2023-05-25 12:33:20,106.6,107.7,18.44,3
402,2023-05-25 12:33:25,106.6,107.7,18.43,3
403,2023-05-25 12:33:30,106.6,108.1,18.43,3
404,2023-05-25 12:33:35,106.6,108.1,18.43,3
405,2023-05-25 12:33:40,106.6,108.5,18.43,3
406,2023-05-25 12:33:45,106.6,107.7,18.44,3
407,2023-05-25 12:33:50,106.6,108.1,18.43,3
408,2023-05-25 12:33:55,106.6,108.1,18.44,3
409,2023-05-25 12:34:00,106.6,107.7,18.44,3
410,2023-05-25 12:34:05,106.6,108.1,18.44,3
411,2023-05-25 12:34:10,106.7,107.7,18.44,3
412,2023-05-25 12:34:15,106.6,107.7,18.43,3
413,2023-05-25 12:34:20,106.6,108.5,18.44,3
414,2023-05-25 12:34:25,106.6,108.1,18.44,3
415,2023-05-25 12:34:30,106.7,108.5,18.44,3
416,2023-05-25 12:34:35,106.6,108.5,18.43,3
417,2023-05-25 12:34:40,106.6,108.1,18.44,3
418,2023-05-25 12:34:45,106.6,108.1,18.44,3
419,2023-05-25 12:34:50,106.7,108.1,18.44,3
420,2023-05-25 12:34:55,106.6,107.7,18.44,3
421,2023-05-25 12:35:00,106.7,108.5,18.44,3
422,2023-05-25 12:35:05,106.6,108.1,18.44,3
423,2023-05-25 12:35:10,106.7,108.5,18.44,3
424,2023-05-25 12:35:15,106.6,108.5,18.44,3
425,2023-05-25 12:35:20,106.6,107.7,18.44,3
426,2023-05-25 12:35:25,106.6,107.7,18.43,3
427,2023-05-25 12:35:30,106.6,107.7,18.44,3
428,2023-05-25 12:35:35,106.7,108.1,18.44,3
429,2023-05-25 12:35:40,106.7,108.1,18.44,3
430,2023-05-25 12:35:45,106.8,108.1,18.44,3
431,2023-05-25 12:35:50,106.7,108.1,18.44,3
432,2023-05-25 12:35:55,106.6,107.7,18.44,3
433,2023-05-25 12:36:00,106.8,108.5,18.44,3
434,2023-05-25 12:36:05,106.8,108.1,18.44,3
435,2023-05-25 12:36:10,106.7,108.1,18.46,3
436,2023-05-25 12:36:15,106.8,108.1,18.44,3
437,2023-05-25 12:36:20,106.8,108.1,18.44,3
438,2023-05-25 12:36:25,106.7,108.5,18.46,3
439,2023-05-25 12:36:30,106.7,107.7,18.44,3
440,2023-05-25 12:36:35,106.8,108.5,18.44,3
441,2023-05-25 12:36:40,106.8,108.1,18.44,3
442,2023-05-25 12:36:45,106.8,108.5,18.44,3
443,2023-05-25 12:36:50,106.9,108.5,18.44,3
444,2023-05-25 12:36:55,106.8,107.7,18.46,3
445,2023-05-25 12:37:00,106.8,107.7,18.46,3
446,2023-05-25 12:37:05,106.7,108.1,18.46,3
447,2023-05-25 12:37:10,106.9,108.1,18.44,3
448,2023-05-25 12:37:15,106.8,108.1,18.44,3
449,2023-05-25 12:37:20,106.9,108.1,18.44,3
450,2023-05-25 12:37:25,106.8,108.1,18.46,3
451,2023-05-25 12:37:30,106.9,108.1,18.44,3
452,2023-05-25 12:37:35,106.8,107.7,18.44,3
453,2023-05-25 12:37:40,106.9,108.5,18.46,3
454,2023-05-25 12:37:45,106.9,108.1,18.46,3
455,2023-05-25 12:37:50,106.9,108.1,18.44,3
456,2023-05-25 12:37:55,106.9,108.1,18.46,3
457,2023-05-25 12:38:00,106.9,108.1,18.44,3
458,2023-05-25 12:38:05,106.9,108.1,18.44,3
459,2023-05-25 12:38:10,106.9,108.1,18.46,3
460,2023-05-25 12:38:15,106.9,108.1,18.46,3
461,2023-05-25 12:38:20,106.9,108.1,18.46,3
462,2023-05-25 12:38:25,106.9,107.7,18.46,3
463,2023-05-25 12:38:30,106.9,108.1,18.46,3
464,2023-05-25 12:38:35,106.9,108.1,18.46,3
465,2023-05-25 12:38:40,106.9,108.1,18.46,3
466,2023-05-25 12:38:45,106.9,108.1,18.46,3
467,2023-05-25 12:38:50,106.9,108.5,18.44,3
468,2023-05-25 12:38:55,106.9,108.1,18.46,3
469,2023-05-25 12:39:00,106.9,108.1,18.46,3
470,2023-05-25 12:39:05,106.9,108.5,18.46,3
471,2023-05-25 12:39:10,106.9,108.1,18.46,3
472,2023-05-25 12:39:15,106.9,108.1,18.46,3
473,2023-05-25 12:39:20,106.9,108.1,18.46,3
474,2023-05-25 12:39:25,106.9,108.1,18.46,3
475,2023-05-25 12:39:30,106.9,108.1,18.46,3
476,2023-05-25 12:39:35,106.9,108.1,18.46,3
477,2023-05-25 12:39:40,106.9,108.1,18.47,3
478,2023-05-25 12:39:45,106.9,108.1,18.46,3
479,2023-05-25 12:39:50,106.9,108.5,18.46,3
480,2023-05-25 12:39:55,106.9,108.1,18.46,3
481,2023-05-25 12:40:00,106.9,108.1,18.46,3
