"id","Date_Time","Low_Range","Full_Range","Temp_C","station"
42,2023-05-25 12:03:25,4.4,7.6,13.5,5
43,2023-05-25 12:03:30,4.4,5,13.48,5
44,2023-05-25 12:03:35,3,7.6,13.47,5
45,2023-05-25 12:03:40,3,7.6,13.47,5
46,2023-05-25 12:03:45,4.4,7.6,13.45,5
47,2023-05-25 12:03:50,3,7.6,13.43,5
48,2023-05-25 12:03:55,3,7.6,13.43,5
49,2023-05-25 12:04:00,4.4,7.6,13.45,5
50,2023-05-25 12:04:05,3,7.6,13.48,5
51,2023-05-25 12:04:10,3,7.6,13.48,5
52,2023-05-25 12:04:15,2.9,3.9,13.48,5
53,2023-05-25 12:04:20,2.9,7.6,13.47,5
54,2023-05-25 12:04:25,3,7.6,13.47,5
55,2023-05-25 12:04:30,4.4,7.6,13.46,5
56,2023-05-25 12:04:35,3,3.9,13.46,5
57,2023-05-25 12:04:40,3,3.5,13.46,5
58,2023-05-25 12:04:45,2.9,7.6,13.45,5
59,2023-05-25 12:04:50,2.3,7.6,13.45,5
60,2023-05-25 12:04:55,2.9,7.6,13.45,5
61,2023-05-25 12:05:00,3,5,13.43,5
62,2023-05-25 12:05:05,4.4,7.6,13.42,5
63,2023-05-25 12:05:10,3,7.6,13.42,5
64,2023-05-25 12:05:15,3,7.6,13.42,5
65,2023-05-25 12:05:20,3,7.6,13.41,5
66,2023-05-25 12:05:25,4.4,7.6,13.41,5
67,2023-05-25 12:05:30,4.4,7.6,13.39,5
68,2023-05-25 12:05:35,4.4,7.6,13.39,5
69,2023-05-25 12:05:40,3,7.6,13.38,5
70,2023-05-25 12:05:45,3,7.6,13.39,5
71,2023-05-25 12:05:50,3,7.6,13.38,5
72,2023-05-25 12:05:55,3,5,13.38,5
73,2023-05-25 12:06:00,4.4,3.9,13.38,5
74,2023-05-25 12:06:05,3,7.6,13.38,5
75,2023-05-25 12:06:10,3,7.6,13.37,5
76,2023-05-25 12:06:15,2.3,3.9,13.37,5
77,2023-05-25 12:06:20,2.9,7.6,13.35,5
78,2023-05-25 12:06:25,4.4,7.6,13.37,5
79,2023-05-25 12:06:30,4.4,7.6,13.35,5
80,2023-05-25 12:06:35,2.9,7.6,13.35,5
81,2023-05-25 12:06:40,3,7.6,13.35,5
82,2023-05-25 12:06:45,4.7,7.6,13.34,5
83,2023-05-25 12:06:50,3,7.6,13.34,5
84,2023-05-25 12:06:55,4.7,7.6,13.33,5
85,2023-05-25 12:07:00,3,7.6,13.33,5
86,2023-05-25 12:07:05,3,5,13.33,5
87,2023-05-25 12:07:10,4.7,7.6,13.33,5
88,2023-05-25 12:07:15,3,7.6,13.33,5
89,2023-05-25 12:07:20,3,7.6,13.31,5
90,2023-05-25 12:07:25,2.9,7.6,13.33,5
91,2023-05-25 12:07:30,2.9,7.6,13.33,5
92,2023-05-25 12:07:35,3,7.6,13.31,5
93,2023-05-25 12:07:40,2.9,3.9,13.31,5
94,2023-05-25 12:07:45,2.9,7.6,13.3,5
95,2023-05-25 12:07:50,3,3.9,13.3,5
96,2023-05-25 12:07:55,3,7.6,13.3,5
97,2023-05-25 12:08:00,2.9,7.6,13.29,5
98,2023-05-25 12:08:05,3,7.6,13.29,5
99,2023-05-25 12:08:10,3,7.6,13.27,5
100,2023-05-25 12:08:15,3,5,13.27,5
101,2023-05-25 12:08:20,4.4,7.6,13.27,5
102,2023-05-25 12:08:25,2.4,7.6,13.26,5
103,2023-05-25 12:08:30,4.4,7.6,13.25,5
104,2023-05-25 12:08:35,3,3.9,13.26,5
105,2023-05-25 12:08:40,2.9,7.6,13.26,5
106,2023-05-25 12:08:45,3,7.6,13.26,5
107,2023-05-25 12:08:50,3,5,13.25,5
108,2023-05-25 12:08:55,3,5,13.25,5
109,2023-05-25 12:09:00,3,5,13.25,5
110,2023-05-25 12:09:05,3,22.2,13.25,5
111,2023-05-25 12:09:10,3,7.6,13.23,5
112,2023-05-25 12:09:15,3,7.6,13.23,5
113,2023-05-25 12:09:20,2.9,7.6,13.23,5
114,2023-05-25 12:09:25,3,7.6,13.23,5
115,2023-05-25 12:09:30,3,7.6,13.22,5
116,2023-05-25 12:09:35,3,7.6,13.23,5
117,2023-05-25 12:09:40,3,7.6,13.22,5
118,2023-05-25 12:09:45,3,7.6,13.22,5
119,2023-05-25 12:09:50,3,7.6,13.22,5
120,2023-05-25 12:09:55,2.9,7.6,13.21,5
121,2023-05-25 12:10:00,3,7.6,13.21,5
122,2023-05-25 12:10:05,3,7.6,13.21,5
123,2023-05-25 12:10:10,3,3.9,13.2,5
124,2023-05-25 12:10:15,3,7.6,13.2,5
125,2023-05-25 12:10:20,3,5,13.2,5
126,2023-05-25 12:10:25,3,7.6,13.2,5
127,2023-05-25 12:10:30,3,7.6,13.2,5
128,2023-05-25 12:10:35,3,5,13.2,5
129,2023-05-25 12:10:40,3,7.6,13.2,5
130,2023-05-25 12:10:45,2.9,7.6,13.2,5
131,2023-05-25 12:10:50,3,3.9,13.18,5
132,2023-05-25 12:10:55,3,7.6,13.18,5
133,2023-05-25 12:11:00,4.4,5,13.2,5
134,2023-05-25 12:11:05,3,7.6,13.18,5
135,2023-05-25 12:11:10,3,7.6,13.18,5
136,2023-05-25 12:11:15,3,7.6,13.17,5
137,2023-05-25 12:11:20,3,7.6,13.17,5
138,2023-05-25 12:11:25,3,7.6,13.17,5
139,2023-05-25 12:11:30,4.4,7.6,13.17,5
140,2023-05-25 12:11:35,3,7.6,13.17,5
141,2023-05-25 12:11:40,2.9,7.6,13.17,5
142,2023-05-25 12:11:45,3,7.6,13.17,5
143,2023-05-25 12:11:50,2.9,7.6,13.17,5
144,2023-05-25 12:11:55,4.4,7.6,13.16,5
145,2023-05-25 12:12:00,3,7.6,13.16,5
146,2023-05-25 12:12:05,3,5,13.16,5
147,2023-05-25 12:12:10,2.9,7.6,13.14,5
148,2023-05-25 12:12:15,3,7.6,13.14,5
149,2023-05-25 12:12:20,3,7.6,13.14,5
150,2023-05-25 12:12:25,3,7.6,13.14,5
151,2023-05-25 12:12:30,3,7.6,13.14,5
152,2023-05-25 12:12:35,3,3.9,13.14,5
153,2023-05-25 12:12:40,3,7.6,13.16,5
154,2023-05-25 12:12:45,4.4,7.6,13.14,5
155,2023-05-25 12:12:50,4.4,3.9,13.16,5
156,2023-05-25 12:12:55,3,7.6,13.14,5
157,2023-05-25 12:13:00,2.9,7.6,13.16,5
158,2023-05-25 12:13:05,3,7.6,13.16,5
159,2023-05-25 12:13:10,2.9,7.6,13.16,5
160,2023-05-25 12:13:15,4.4,7.6,13.17,5
161,2023-05-25 12:13:20,3,7.6,13.16,5
162,2023-05-25 12:13:25,4.4,7.6,13.16,5
163,2023-05-25 12:13:30,3,7.6,13.17,5
164,2023-05-25 12:13:35,3,7.6,13.17,5
165,2023-05-25 12:13:40,3,7.6,13.17,5
166,2023-05-25 12:13:45,3,7.6,13.1,5
167,2023-05-25 12:13:50,4.4,5,13.02,5
168,2023-05-25 12:13:55,4.4,7.6,12.99,5
169,2023-05-25 12:14:00,2.9,3.9,13.09,5
170,2023-05-25 12:14:05,4.4,3.9,13.09,5
171,2023-05-25 12:14:10,3,3.9,13.05,5
172,2023-05-25 12:14:15,3,3.9,13.17,5
173,2023-05-25 12:14:20,2.9,3.9,13.31,5
174,2023-05-25 12:14:25,3,3.9,13.43,5
175,2023-05-25 12:14:30,3,7.6,13.31,5
176,2023-05-25 12:14:35,211.5,218.9,9.68,5
177,2023-05-25 12:14:40,148.1,147.1,9.19,5
178,2023-05-25 12:14:45,63.9,139.2,11.54,5
179,2023-05-25 12:14:50,201.8,343,13.08,5
180,2023-05-25 12:14:55,292.4,318,12.15,5
181,2023-05-25 12:15:00,138.3,141.1,8.77,5
182,2023-05-25 12:15:05,116,118.1,8.19,5
183,2023-05-25 12:15:10,97.6,98.5,7.85,5
184,2023-05-25 12:15:15,95.4,96.2,7.76,5
185,2023-05-25 12:15:20,91.8,92.8,7.68,5
186,2023-05-25 12:15:25,89.9,90.5,7.59,5
187,2023-05-25 12:15:30,91.3,92.1,7.64,5
188,2023-05-25 12:15:35,91.9,92.8,7.64,5
189,2023-05-25 12:15:40,94.1,95.5,7.64,5
190,2023-05-25 12:15:45,96.8,98.1,7.71,5
191,2023-05-25 12:15:50,93.3,94.7,7.66,5
192,2023-05-25 12:15:55,92.9,94.3,7.62,5
193,2023-05-25 12:16:00,90.4,92.1,7.54,5
194,2023-05-25 12:16:05,89.9,90.9,7.6,5
195,2023-05-25 12:16:10,89.5,90.9,7.58,5
196,2023-05-25 12:16:15,88.1,89.4,7.54,5
197,2023-05-25 12:16:20,90.7,92.4,7.56,5
198,2023-05-25 12:16:25,88.6,90.2,7.51,5
199,2023-05-25 12:16:30,88.5,89.8,7.54,5
200,2023-05-25 12:16:35,87.3,88.7,7.53,5
201,2023-05-25 12:16:40,88.1,89.8,7.49,5
202,2023-05-25 12:16:45,87.5,88.7,7.5,5
203,2023-05-25 12:16:50,88,89.8,7.54,5
204,2023-05-25 12:16:55,87.6,89,7.47,5
205,2023-05-25 12:17:00,86.5,87.9,7.43,5
206,2023-05-25 12:17:05,85.6,86.8,7.41,5
207,2023-05-25 12:17:10,85,86.8,7.42,5
208,2023-05-25 12:17:15,83.9,85.6,7.39,5
209,2023-05-25 12:17:20,82.9,84.1,7.38,5
210,2023-05-25 12:17:25,83.8,85.3,7.35,5
211,2023-05-25 12:17:30,83.9,85.6,7.37,5
212,2023-05-25 12:17:35,83.1,84.1,7.35,5
213,2023-05-25 12:17:40,82.7,84.1,7.34,5
214,2023-05-25 12:17:45,81.9,83.4,7.29,5
215,2023-05-25 12:17:50,81.6,83,7.29,5
216,2023-05-25 12:17:55,81.3,82.6,7.32,5
217,2023-05-25 12:18:00,79.6,81.1,7.29,5
218,2023-05-25 12:18:05,80.6,81.9,7.32,5
219,2023-05-25 12:18:10,80.2,81.5,7.29,5
220,2023-05-25 12:18:15,80.5,81.9,7.29,5
221,2023-05-25 12:18:20,80.8,82.3,7.3,5
222,2023-05-25 12:18:25,81.7,83.4,7.29,5
223,2023-05-25 12:18:30,82.1,83.8,7.29,5
224,2023-05-25 12:18:35,82.7,84.5,7.28,5
225,2023-05-25 12:18:40,82.4,84.1,7.26,5
226,2023-05-25 12:18:45,81.6,83.4,7.26,5
227,2023-05-25 12:18:50,80.6,82.3,7.26,5
228,2023-05-25 12:18:55,81,82.6,7.26,5
229,2023-05-25 12:19:00,80.4,81.9,7.28,5
230,2023-05-25 12:19:05,80.2,81.5,7.25,5
231,2023-05-25 12:19:10,79.8,81.1,7.25,5
232,2023-05-25 12:19:15,79.7,81.1,7.25,5
233,2023-05-25 12:19:20,78.5,80,7.25,5
234,2023-05-25 12:19:25,78.4,79.6,7.25,5
235,2023-05-25 12:19:30,77.9,79.6,7.24,5
236,2023-05-25 12:19:35,78,79.6,7.25,5
237,2023-05-25 12:19:40,77.9,79.6,7.24,5
238,2023-05-25 12:19:45,78,79.6,7.24,5
239,2023-05-25 12:19:50,78.5,80,7.24,5
240,2023-05-25 12:19:55,78.2,79.6,7.22,5
241,2023-05-25 12:20:00,77.9,79.6,7.24,5
242,2023-05-25 12:20:05,78.1,79.6,7.24,5
243,2023-05-25 12:20:10,78.4,80,7.24,5
244,2023-05-25 12:20:15,78.4,80,7.24,5
245,2023-05-25 12:20:20,77.7,79.2,7.22,5
246,2023-05-25 12:20:25,77.4,78.9,7.21,5
247,2023-05-25 12:20:30,78,79.6,7.22,5
248,2023-05-25 12:20:35,78.3,79.6,7.24,5
249,2023-05-25 12:20:40,78.8,80.4,7.22,5
250,2023-05-25 12:20:45,78.6,80,7.24,5
251,2023-05-25 12:20:50,79,80.4,7.22,5
252,2023-05-25 12:20:55,78.1,79.6,7.22,5
253,2023-05-25 12:21:00,77.8,79.2,7.22,5
254,2023-05-25 12:21:05,78.1,79.6,7.22,5
255,2023-05-25 12:21:10,77.2,78.9,7.22,5
256,2023-05-25 12:21:15,77.1,78.9,7.22,5
257,2023-05-25 12:21:20,76.6,77.7,7.22,5
258,2023-05-25 12:21:25,76.6,78.1,7.22,5
259,2023-05-25 12:21:30,77.4,79.2,7.22,5
260,2023-05-25 12:21:35,76.4,77.7,7.22,5
261,2023-05-25 12:21:40,76.3,77.3,7.22,5
262,2023-05-25 12:21:45,76.8,78.5,7.24,5
263,2023-05-25 12:21:50,77.4,78.9,7.22,5
264,2023-05-25 12:21:55,77.2,78.9,7.22,5
265,2023-05-25 12:22:00,76.7,78.1,7.22,5
266,2023-05-25 12:22:05,76.3,77.3,7.22,5
267,2023-05-25 12:22:10,76.1,77.3,7.22,5
268,2023-05-25 12:22:15,75.6,77,7.22,5
269,2023-05-25 12:22:20,76.3,77.3,7.22,5
270,2023-05-25 12:22:25,76.1,77.3,7.24,5
271,2023-05-25 12:22:30,76.1,77.3,7.22,5
272,2023-05-25 12:22:35,76.4,77.7,7.22,5
273,2023-05-25 12:22:40,76.6,78.5,7.24,5
274,2023-05-25 12:22:45,76.9,78.5,7.24,5
275,2023-05-25 12:22:50,76.6,78.1,7.22,5
276,2023-05-25 12:22:55,76.5,78.1,7.24,5
277,2023-05-25 12:23:00,76.4,77.7,7.22,5
278,2023-05-25 12:23:05,76.5,77.7,7.24,5
279,2023-05-25 12:23:10,76.3,77.7,7.24,5
280,2023-05-25 12:23:15,76.2,77.3,7.24,5
281,2023-05-25 12:23:20,76.2,77.3,7.22,5
282,2023-05-25 12:23:25,76.1,77.3,7.22,5
283,2023-05-25 12:23:30,76.1,77.3,7.22,5
284,2023-05-25 12:23:35,75.7,77.3,7.24,5
285,2023-05-25 12:23:40,75.9,77.3,7.22,5
286,2023-05-25 12:23:45,75.8,77.3,7.22,5
287,2023-05-25 12:23:50,75.6,77,7.22,5
288,2023-05-25 12:23:55,75.8,77.3,7.22,5
289,2023-05-25 12:24:00,76.5,77.7,7.22,5
290,2023-05-25 12:24:05,75.5,77.3,7.22,5
291,2023-05-25 12:24:10,75.8,77.3,7.24,5
292,2023-05-25 12:24:15,75.9,77.3,7.24,5
293,2023-05-25 12:24:20,75.7,77.3,7.22,5
294,2023-05-25 12:24:25,75.7,77.3,7.24,5
295,2023-05-25 12:24:30,75.8,77.3,7.22,5
296,2023-05-25 12:24:35,75.6,77.3,7.24,5
297,2023-05-25 12:24:40,75.7,77,7.24,5
298,2023-05-25 12:24:45,75.4,76.6,7.24,5
299,2023-05-25 12:24:50,75.8,77.3,7.24,5
300,2023-05-25 12:24:55,76,77.3,7.24,5
301,2023-05-25 12:25:00,76.6,78.1,7.24,5
302,2023-05-25 12:25:05,76.1,77.3,7.24,5
303,2023-05-25 12:25:10,75.5,76.6,7.24,5
304,2023-05-25 12:25:15,75.2,76.6,7.24,5
305,2023-05-25 12:25:20,75.3,76.6,7.24,5
306,2023-05-25 12:25:25,75.4,77,7.24,5
307,2023-05-25 12:25:30,75.5,77.3,7.24,5
308,2023-05-25 12:25:35,75.5,76.6,7.24,5
309,2023-05-25 12:25:40,75.3,76.6,7.25,5
310,2023-05-25 12:25:45,75.5,77,7.24,5
311,2023-05-25 12:25:50,75.3,76.6,7.24,5
312,2023-05-25 12:25:55,75.6,77.3,7.25,5
313,2023-05-25 12:26:00,75.5,77.3,7.25,5
314,2023-05-25 12:26:05,76.1,77.3,7.25,5
315,2023-05-25 12:26:10,76.2,77.7,7.25,5
316,2023-05-25 12:26:15,76.8,78.5,7.25,5
317,2023-05-25 12:26:20,76.3,78.1,7.25,5
318,2023-05-25 12:26:25,76.1,77.3,7.25,5
319,2023-05-25 12:26:30,76.1,77.3,7.25,5
320,2023-05-25 12:26:35,76.3,77.7,7.26,5
321,2023-05-25 12:26:40,76.1,77.3,7.26,5
322,2023-05-25 12:26:45,76.2,77.3,7.26,5
323,2023-05-25 12:26:50,76.1,77.3,7.28,5
324,2023-05-25 12:26:55,75.8,77.3,7.26,5
325,2023-05-25 12:27:00,76,77.3,7.26,5
326,2023-05-25 12:27:05,75.9,77.3,7.26,5
327,2023-05-25 12:27:10,75.4,76.6,7.28,5
328,2023-05-25 12:27:15,75.6,77.3,7.26,5
329,2023-05-25 12:27:20,75.8,77.3,7.28,5
330,2023-05-25 12:27:25,75.5,77.3,7.28,5
331,2023-05-25 12:27:30,75.3,76.6,7.28,5
332,2023-05-25 12:27:35,75.2,76.6,7.28,5
333,2023-05-25 12:27:40,75.4,77,7.28,5
334,2023-05-25 12:27:45,75.3,76.6,7.28,5
335,2023-05-25 12:27:50,75.2,76.6,7.28,5
336,2023-05-25 12:27:55,75.8,77.3,7.28,5
337,2023-05-25 12:28:00,75.6,77.3,7.28,5
338,2023-05-25 12:28:05,75.6,77.3,7.28,5
339,2023-05-25 12:28:10,75.4,76.6,7.28,5
340,2023-05-25 12:28:15,75.3,76.6,7.28,5
341,2023-05-25 12:28:20,75.3,76.6,7.28,5
342,2023-05-25 12:28:25,75.2,76.6,7.28,5
343,2023-05-25 12:28:30,74.8,76.2,7.29,5
344,2023-05-25 12:28:35,74.9,76.2,7.28,5
345,2023-05-25 12:28:40,75.1,76.6,7.28,5
346,2023-05-25 12:28:45,75.2,77,7.28,5
347,2023-05-25 12:28:50,75.2,76.2,7.28,5
348,2023-05-25 12:28:55,75.4,76.6,7.29,5
349,2023-05-25 12:29:00,75.6,77.3,7.28,5
350,2023-05-25 12:29:05,75.6,77.3,7.29,5
351,2023-05-25 12:29:10,76,77.7,7.29,5
352,2023-05-25 12:29:15,75.5,76.6,7.29,5
353,2023-05-25 12:29:20,75.6,77,7.29,5
354,2023-05-25 12:29:25,75.6,77.3,7.28,5
355,2023-05-25 12:29:30,75.5,77.3,7.29,5
356,2023-05-25 12:29:35,75.4,76.6,7.28,5
357,2023-05-25 12:29:40,75.5,77.3,7.28,5
358,2023-05-25 12:29:45,75.8,77.7,7.29,5
359,2023-05-25 12:29:50,75.2,76.2,7.29,5
360,2023-05-25 12:29:55,74.9,76.2,7.29,5
361,2023-05-25 12:30:00,75,76.2,7.29,5
362,2023-05-25 12:30:05,74.7,76.2,7.29,5
363,2023-05-25 12:30:10,74.9,76.2,7.28,5
364,2023-05-25 12:30:15,75.1,76.2,7.28,5
365,2023-05-25 12:30:20,74.7,76.2,7.28,5
366,2023-05-25 12:30:25,74.9,76.2,7.29,5
367,2023-05-25 12:30:30,74.9,76.2,7.3,5
368,2023-05-25 12:30:35,74.5,75.8,7.29,5
369,2023-05-25 12:30:40,74.7,75.8,7.29,5
370,2023-05-25 12:30:45,75,76.2,7.29,5
371,2023-05-25 12:30:50,75.2,76.6,7.29,5
372,2023-05-25 12:30:55,75.2,76.6,7.28,5
373,2023-05-25 12:31:00,74.9,76.2,7.29,5
374,2023-05-25 12:31:05,75.3,77,7.29,5
375,2023-05-25 12:31:10,74.9,76.2,7.28,5
376,2023-05-25 12:31:15,74.6,75.8,7.29,5
377,2023-05-25 12:31:20,74.7,75.8,7.29,5
378,2023-05-25 12:31:25,74.7,75.8,7.29,5
379,2023-05-25 12:31:30,74.8,75.8,7.29,5
380,2023-05-25 12:31:35,75.1,76.2,7.3,5
381,2023-05-25 12:31:40,75,76.6,7.29,5
382,2023-05-25 12:31:45,75.1,76.2,7.29,5
383,2023-05-25 12:31:50,74.9,76.2,7.29,5
384,2023-05-25 12:31:55,74.4,75.8,7.29,5
385,2023-05-25 12:32:00,74.7,75.8,7.29,5
386,2023-05-25 12:32:05,74.6,75.8,7.3,5
387,2023-05-25 12:32:10,74.4,75.8,7.29,5
388,2023-05-25 12:32:15,74.7,75.8,7.29,5
389,2023-05-25 12:32:20,74.4,75.8,7.29,5
390,2023-05-25 12:32:25,74.5,75.8,7.29,5
391,2023-05-25 12:32:30,74.6,75.8,7.29,5
392,2023-05-25 12:32:35,74.8,76.2,7.29,5
393,2023-05-25 12:32:40,74.6,75.8,7.29,5
394,2023-05-25 12:32:45,74.7,75.8,7.29,5
395,2023-05-25 12:32:50,74.6,75.8,7.3,5
396,2023-05-25 12:32:55,74.7,76.2,7.29,5
397,2023-05-25 12:33:00,74.9,76.6,7.3,5
398,2023-05-25 12:33:05,74.6,75.8,7.3,5
399,2023-05-25 12:33:10,74.7,76.2,7.3,5
400,2023-05-25 12:33:15,74.4,75.8,7.29,5
401,2023-05-25 12:33:20,74.6,75.8,7.29,5
402,2023-05-25 12:33:25,74.7,75.8,7.29,5
403,2023-05-25 12:33:30,74.7,76.2,7.29,5
404,2023-05-25 12:33:35,74.7,76.2,7.3,5
405,2023-05-25 12:33:40,74.7,76.2,7.3,5
406,2023-05-25 12:33:45,74.6,75.8,7.3,5
407,2023-05-25 12:33:50,74.7,76.2,7.29,5
408,2023-05-25 12:33:55,74.6,75.8,7.3,5
409,2023-05-25 12:34:00,75,76.6,7.3,5
410,2023-05-25 12:34:05,75.2,76.6,7.3,5
411,2023-05-25 12:34:10,75.3,77,7.3,5
412,2023-05-25 12:34:15,74.8,75.8,7.3,5
413,2023-05-25 12:34:20,74.6,75.8,7.3,5
414,2023-05-25 12:34:25,74.6,75.8,7.3,5
415,2023-05-25 12:34:30,74.6,75.8,7.3,5
416,2023-05-25 12:34:35,74.9,76.2,7.3,5
417,2023-05-25 12:34:40,74.8,76.2,7.3,5
418,2023-05-25 12:34:45,74.8,76.2,7.32,5
419,2023-05-25 12:34:50,74.9,76.2,7.32,5
420,2023-05-25 12:34:55,75.2,76.6,7.3,5
421,2023-05-25 12:35:00,75.3,76.6,7.3,5
422,2023-05-25 12:35:05,75.8,77.3,7.32,5
423,2023-05-25 12:35:10,75.6,77,7.3,5
424,2023-05-25 12:35:15,75.5,77,7.3,5
425,2023-05-25 12:35:20,75.1,76.2,7.3,5
426,2023-05-25 12:35:25,74.7,75.8,7.3,5
427,2023-05-25 12:35:30,74.4,75.8,7.32,5
428,2023-05-25 12:35:35,74.6,75.8,7.32,5
429,2023-05-25 12:35:40,74.9,76.2,7.3,5
430,2023-05-25 12:35:45,74.6,75.8,7.32,5
431,2023-05-25 12:35:50,74.5,75.8,7.32,5
432,2023-05-25 12:35:55,74.7,75.8,7.32,5
433,2023-05-25 12:36:00,74.1,75.5,7.32,5
434,2023-05-25 12:36:05,74.2,75.5,7.32,5
435,2023-05-25 12:36:10,74.4,75.8,7.32,5
436,2023-05-25 12:36:15,74.6,75.8,7.32,5
437,2023-05-25 12:36:20,74.7,76.2,7.3,5
438,2023-05-25 12:36:25,75.2,77,7.32,5
439,2023-05-25 12:36:30,74.9,76.2,7.3,5
440,2023-05-25 12:36:35,74.7,75.8,7.3,5
441,2023-05-25 12:36:40,74.5,75.8,7.32,5
442,2023-05-25 12:36:45,74.3,75.5,7.32,5
443,2023-05-25 12:36:50,74.3,75.5,7.32,5
444,2023-05-25 12:36:55,74.3,75.5,7.32,5
445,2023-05-25 12:37:00,74.4,75.8,7.33,5
446,2023-05-25 12:37:05,74.7,75.8,7.32,5
447,2023-05-25 12:37:10,74.4,75.8,7.32,5
448,2023-05-25 12:37:15,74.5,75.8,7.32,5
449,2023-05-25 12:37:20,74.6,75.8,7.32,5
450,2023-05-25 12:37:25,74.4,75.8,7.32,5
451,2023-05-25 12:37:30,74.4,75.8,7.32,5
452,2023-05-25 12:37:35,74.5,75.8,7.33,5
453,2023-05-25 12:37:40,74.7,75.8,7.32,5
454,2023-05-25 12:37:45,74.9,77,7.32,5
455,2023-05-25 12:37:50,74.7,75.8,7.32,5
456,2023-05-25 12:37:55,74.8,76.2,7.32,5
457,2023-05-25 12:38:00,75.1,76.6,7.32,5
458,2023-05-25 12:38:05,74.9,76.2,7.32,5
459,2023-05-25 12:38:10,74.7,75.8,7.32,5
460,2023-05-25 12:38:15,74.4,75.8,7.32,5
461,2023-05-25 12:38:20,74.7,75.8,7.32,5
462,2023-05-25 12:38:25,74.7,75.8,7.32,5
463,2023-05-25 12:38:30,74.4,75.5,7.32,5
464,2023-05-25 12:38:35,74.3,75.8,7.32,5
465,2023-05-25 12:38:40,74.5,75.8,7.32,5
466,2023-05-25 12:38:45,74.6,75.8,7.32,5
467,2023-05-25 12:38:50,74.4,75.8,7.32,5
468,2023-05-25 12:38:55,74.3,75.5,7.32,5
469,2023-05-25 12:39:00,74.4,75.8,7.32,5
470,2023-05-25 12:39:05,74.4,75.8,7.32,5
471,2023-05-25 12:39:10,74.7,75.8,7.32,5
472,2023-05-25 12:39:15,74.5,75.8,7.32,5
473,2023-05-25 12:39:20,74.5,75.8,7.32,5
474,2023-05-25 12:39:25,74.6,75.8,7.33,5
475,2023-05-25 12:39:30,74.4,75.8,7.33,5
476,2023-05-25 12:39:35,74.6,75.8,7.32,5
477,2023-05-25 12:39:40,74.3,75.8,7.32,5
478,2023-05-25 12:39:45,74.1,75.1,7.33,5
479,2023-05-25 12:39:50,74.1,75.5,7.32,5
480,2023-05-25 12:39:55,74.3,75.8,7.32,5
481,2023-05-25 12:40:00,74.4,75.8,7.33,5
482,2023-05-25 12:40:05,74.5,75.8,7.32,5
483,2023-05-25 12:40:10,74.4,75.5,7.33,5
484,2023-05-25 12:40:15,74.4,75.8,7.32,5
485,2023-05-25 12:40:20,74.4,75.8,7.32,5
486,2023-05-25 12:40:25,74.4,75.8,7.33,5
487,2023-05-25 12:40:30,74.7,76.2,7.32,5
488,2023-05-25 12:40:35,74.4,75.8,7.33,5
489,2023-05-25 12:40:40,74.5,75.8,7.33,5
490,2023-05-25 12:40:45,74.4,75.8,7.32,5
491,2023-05-25 12:40:50,74.2,75.5,7.33,5
