"Date_Time","Low_Range","Full_Range","Temp_C","station"
2023-05-25 12:21:25,123.3,126.5,17.82,5
2023-05-25 12:21:30,123.3,127.3,17.82,5
2023-05-25 12:21:35,123.3,126.5,17.82,5
2023-05-25 12:21:40,123.4,126.9,17.82,5
2023-05-25 12:21:45,123.3,126.9,17.82,5
2023-05-25 12:21:50,123.3,126.9,17.82,5
2023-05-25 12:21:55,123.3,126.5,17.82,5
2023-05-25 12:22:00,123.4,126.9,17.82,5
2023-05-25 12:22:05,123.5,126.9,17.82,5
2023-05-25 12:22:10,123.4,126.5,17.84,5
2023-05-25 12:22:15,123.4,126.9,17.84,5
2023-05-25 12:22:20,123.5,126.9,17.84,5
2023-05-25 12:22:25,123.4,126.9,17.84,5
2023-05-25 12:22:30,123.5,126.9,17.82,5
2023-05-25 12:22:35,123.5,126.9,17.84,5
2023-05-25 12:22:40,123.4,126.5,17.84,5
2023-05-25 12:22:45,123.5,126.9,17.84,5
2023-05-25 12:22:50,123.4,126.9,17.84,5
2023-05-25 12:22:55,123.4,126.9,17.84,5
2023-05-25 12:23:00,123.5,126.9,17.84,5
2023-05-25 12:23:05,123.4,126.9,17.84,5
2023-05-25 12:23:10,123.5,126.9,17.84,5
2023-05-25 12:23:15,123.4,126.5,17.84,5
2023-05-25 12:23:20,123.5,126.9,17.84,5
2023-05-25 12:23:25,123.4,126.9,17.84,5
2023-05-25 12:23:30,123.5,126.5,17.84,5
2023-05-25 12:23:35,123.5,126.9,17.84,5
2023-05-25 12:23:40,123.5,126.9,17.85,5
2023-05-25 12:23:45,123.4,127.3,17.85,5
2023-05-25 12:23:50,123.5,126.9,17.85,5
2023-05-25 12:23:55,123.5,126.9,17.85,5
2023-05-25 12:24:00,123.5,126.9,17.85,5
2023-05-25 12:24:05,123.5,126.9,17.84,5
2023-05-25 12:24:10,123.5,126.9,17.85,5
2023-05-25 12:24:15,123.4,126.9,17.85,5
2023-05-25 12:24:20,123.4,126.9,17.85,5
2023-05-25 12:24:25,123.5,126.9,17.85,5
2023-05-25 12:24:30,123.4,127.3,17.85,5
2023-05-25 12:24:35,123.4,126.9,17.85,5
2023-05-25 12:24:40,123.5,126.9,17.85,5
2023-05-25 12:24:45,123.4,126.5,17.85,5
2023-05-25 12:24:50,123.4,126.9,17.85,5
2023-05-25 12:24:55,123.4,126.9,17.85,5
2023-05-25 12:25:00,123.5,126.9,17.85,5
2023-05-25 12:25:05,123.5,126.9,17.85,5
2023-05-25 12:25:10,123.5,126.9,17.85,5
2023-05-25 12:25:15,123.5,126.9,17.85,5
2023-05-25 12:25:20,123.5,126.9,17.85,5
2023-05-25 12:25:25,123.5,126.9,17.85,5
2023-05-25 12:25:30,123.5,127.3,17.85,5
2023-05-25 12:25:35,123.5,126.9,17.85,5
2023-05-25 12:25:40,123.4,126.9,17.85,5
2023-05-25 12:25:45,123.5,126.9,17.85,5
2023-05-25 12:25:50,123.5,126.9,17.85,5
2023-05-25 12:25:55,123.6,126.9,17.86,5
2023-05-25 12:26:00,123.5,126.9,17.85,5
2023-05-25 12:26:05,123.5,126.9,17.85,5
2023-05-25 12:26:10,123.5,127.3,17.85,5
2023-05-25 12:26:15,123.5,126.9,17.86,5
2023-05-25 12:26:20,123.5,126.9,17.86,5
2023-05-25 12:26:25,123.6,126.9,17.85,5
2023-05-25 12:26:30,123.6,126.9,17.86,5
2023-05-25 12:26:35,123.6,126.9,17.86,5
2023-05-25 12:26:40,123.5,126.9,17.86,5
2023-05-25 12:26:45,123.6,126.9,17.86,5
