"Plot Title: mgas_nhc_poolDown_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10423230, SEN S/N: 10423230)","Full Range, μS/cm (LGR S/N: 10423230, SEN S/N: 10423230)","Temp, °C (LGR S/N: 10423230, SEN S/N: 10423230)","Coupler Detached (LGR S/N: 10423230)","Coupler Attached (LGR S/N: 10423230)","Host Connected (LGR S/N: 10423230)","Stopped (LGR S/N: 10423230)","End Of File (LGR S/N: 10423230)"
163,06/16/23 06:30:00 AM,136.1,133.6,21.16,,,,,
164,06/16/23 06:45:00 AM,136.0,133.6,21.12,,,,,
165,06/16/23 07:00:00 AM,135.9,133.2,21.08,,,,,
166,06/16/23 07:15:00 AM,135.9,133.2,21.04,,,,,
167,06/16/23 07:30:00 AM,135.7,133.2,21.03,,,,,
168,06/16/23 07:45:00 AM,135.7,133.2,21.00,,,,,
169,06/16/23 08:00:00 AM,135.6,133.2,20.99,,,,,
170,06/16/23 08:15:00 AM,135.6,133.2,21.00,,,,,
171,06/16/23 08:30:00 AM,135.6,133.2,21.01,,,,,
172,06/16/23 08:45:00 AM,135.8,133.2,21.12,,,,,
173,06/16/23 09:00:00 AM,136.1,133.5,21.27,,,,,
174,06/16/23 09:15:00 AM,136.4,133.9,21.41,,,,,
175,06/16/23 09:30:00 AM,136.6,133.9,21.53,,,,,
176,06/16/23 09:45:00 AM,136.8,134.2,21.64,,,,,
177,06/16/23 10:00:00 AM,137.1,134.9,21.77,,,,,
178,06/16/23 10:15:00 AM,137.5,135.3,21.95,,,,,
179,06/16/23 10:30:00 AM,137.9,135.2,22.17,,,,,
180,06/16/23 10:45:00 AM,138.3,136.3,22.43,,,,,
181,06/16/23 11:00:00 AM,138.8,136.6,22.66,,,,,
182,06/16/23 11:15:00 AM,139.4,136.9,22.96,,,,,
183,06/16/23 11:30:00 AM,139.9,137.6,23.24,,,,,
184,06/16/23 11:45:00 AM,140.7,138.3,23.57,,,,,
185,06/16/23 12:00:00 PM,141.2,139.4,23.87,,,,,
186,06/16/23 12:15:00 PM,141.8,139.7,24.19,,,,,
187,06/16/23 12:30:00 PM,142.5,140.7,24.46,,,,,
188,06/16/23 12:45:00 PM,143.1,141.0,24.71,,,,,
189,06/16/23 01:00:00 PM,143.7,141.7,25.02,,,,,
190,06/16/23 01:15:00 PM,144.1,142.1,25.17,,,,,
191,06/16/23 01:30:00 PM,144.7,142.8,25.39,,,,,
192,06/16/23 01:45:00 PM,145.2,143.1,25.55,,,,,
193,06/16/23 02:00:00 PM,146.2,144.5,25.85,,,,,
194,06/16/23 02:15:00 PM,146.8,145.2,26.07,,,,,
195,06/16/23 02:30:00 PM,147.4,145.5,26.22,,,,,
196,06/16/23 02:45:00 PM,148.0,146.2,26.38,,,,,
197,06/16/23 03:00:00 PM,148.8,146.9,26.61,,,,,
198,06/16/23 03:15:00 PM,149.1,147.3,26.73,,,,,
199,06/16/23 03:30:00 PM,149.3,148.0,26.76,,,,,
200,06/16/23 03:45:00 PM,149.7,148.3,26.87,,,,,
201,06/16/23 04:00:00 PM,149.4,148.0,26.76,,,,,
202,06/16/23 04:15:00 PM,149.3,147.6,26.65,,,,,
203,06/16/23 04:30:00 PM,149.3,148.0,26.61,,,,,
204,06/16/23 04:45:00 PM,149.5,148.0,26.66,,,,,
205,06/16/23 05:00:00 PM,149.3,147.6,26.57,,,,,
206,06/16/23 05:15:00 PM,147.7,145.9,26.30,,,,,
207,06/16/23 05:30:00 PM,147.6,145.9,26.23,,,,,
208,06/16/23 05:45:00 PM,147.5,145.5,26.12,,,,,
209,06/16/23 06:00:00 PM,147.3,145.6,26.03,,,,,
210,06/16/23 06:15:00 PM,147.5,145.9,25.92,,,,,
211,06/16/23 06:30:00 PM,147.5,146.0,25.77,,,,,
212,06/16/23 06:45:00 PM,147.4,145.6,25.65,,,,,
213,06/16/23 07:00:00 PM,147.3,145.6,25.52,,,,,
214,06/16/23 07:15:00 PM,147.0,145.3,25.41,,,,,
215,06/16/23 07:30:00 PM,146.8,145.3,25.31,,,,,
216,06/16/23 07:45:00 PM,146.6,145.0,25.21,,,,,
217,06/16/23 08:00:00 PM,146.4,144.6,25.10,,,,,
218,06/16/23 08:15:00 PM,146.1,144.3,24.98,,,,,
219,06/16/23 08:30:00 PM,145.8,143.9,24.86,,,,,
220,06/16/23 08:45:00 PM,145.6,143.6,24.75,,,,,
221,06/16/23 09:00:00 PM,145.4,143.6,24.63,,,,,
222,06/16/23 09:15:00 PM,145.1,143.2,24.52,,,,,
223,06/16/23 09:30:00 PM,145.0,142.9,24.40,,,,,
224,06/16/23 09:45:00 PM,144.8,142.6,24.29,,,,,
225,06/16/23 10:00:00 PM,144.8,142.6,24.18,,,,,
226,06/16/23 10:15:00 PM,144.6,142.6,24.06,,,,,
227,06/16/23 10:30:00 PM,144.4,142.6,23.93,,,,,
228,06/16/23 10:45:00 PM,144.2,142.3,23.81,,,,,
229,06/16/23 11:00:00 PM,143.9,141.6,23.69,,,,,
230,06/16/23 11:15:00 PM,143.6,141.6,23.55,,,,,
231,06/16/23 11:30:00 PM,143.2,141.2,23.42,,,,,
232,06/16/23 11:45:00 PM,142.9,140.5,23.28,,,,,
233,06/17/23 12:00:00 AM,142.5,140.2,23.16,,,,,
234,06/17/23 12:15:00 AM,142.1,140.2,23.02,,,,,
235,06/17/23 12:30:00 AM,141.9,139.9,22.90,,,,,
236,06/17/23 12:45:00 AM,141.5,139.5,22.76,,,,,
237,06/17/23 01:00:00 AM,141.2,138.8,22.66,,,,,
238,06/17/23 01:15:00 AM,140.9,138.5,22.53,,,,,
239,06/17/23 01:30:00 AM,140.6,138.1,22.41,,,,,
240,06/17/23 01:45:00 AM,140.4,138.1,22.30,,,,,
241,06/17/23 02:00:00 AM,140.1,137.8,22.18,,,,,
242,06/17/23 02:15:00 AM,139.8,137.4,22.06,,,,,
243,06/17/23 02:30:00 AM,139.6,137.1,21.96,,,,,
244,06/17/23 02:45:00 AM,139.4,137.1,21.85,,,,,
245,06/17/23 03:00:00 AM,139.2,136.8,21.76,,,,,
246,06/17/23 03:15:00 AM,139.0,136.8,21.64,,,,,
247,06/17/23 03:30:00 AM,138.8,136.4,21.56,,,,,
248,06/17/23 03:45:00 AM,138.5,136.4,21.46,,,,,
249,06/17/23 04:00:00 AM,138.3,135.7,21.35,,,,,
250,06/17/23 04:15:00 AM,138.1,135.7,21.27,,,,,
251,06/17/23 04:30:00 AM,137.8,135.4,21.18,,,,,
252,06/17/23 04:45:00 AM,137.5,135.4,21.08,,,,,
253,06/17/23 05:00:00 AM,137.4,135.0,21.00,,,,,
254,06/17/23 05:15:00 AM,137.1,134.7,20.92,,,,,
255,06/17/23 05:30:00 AM,136.9,134.3,20.84,,,,,
256,06/17/23 05:45:00 AM,136.6,134.0,20.75,,,,,
257,06/17/23 06:00:00 AM,136.4,134.0,20.67,,,,,
258,06/17/23 06:15:00 AM,136.3,133.6,20.60,,,,,
259,06/17/23 06:30:00 AM,136.0,133.7,20.52,,,,,
260,06/17/23 06:45:00 AM,135.9,133.3,20.46,,,,,
261,06/17/23 07:00:00 AM,135.6,132.9,20.40,,,,,
262,06/17/23 07:15:00 AM,135.4,132.9,20.35,,,,,
263,06/17/23 07:30:00 AM,135.3,133.0,20.31,,,,,
264,06/17/23 07:45:00 AM,135.2,133.0,20.28,,,,,
265,06/17/23 08:00:00 AM,135.2,132.6,20.26,,,,,
266,06/17/23 08:15:00 AM,135.1,132.6,20.26,,,,,
267,06/17/23 08:30:00 AM,135.1,132.6,20.29,,,,,
268,06/17/23 08:45:00 AM,135.4,132.9,20.41,,,,,
269,06/17/23 09:00:00 AM,135.6,133.3,20.55,,,,,
270,06/17/23 09:15:00 AM,135.8,133.3,20.67,,,,,
271,06/17/23 09:30:00 AM,135.9,133.3,20.75,,,,,
272,06/17/23 09:45:00 AM,136.2,133.6,20.89,,,,,
273,06/17/23 10:00:00 AM,136.4,133.9,21.05,,,,,
274,06/17/23 10:15:00 AM,136.6,133.9,21.20,,,,,
275,06/17/23 10:30:00 AM,136.9,134.3,21.41,,,,,
276,06/17/23 10:45:00 AM,137.4,134.9,21.66,,,,,
277,06/17/23 11:00:00 AM,138.0,136.0,21.95,,,,,
278,06/17/23 11:15:00 AM,138.6,136.3,22.19,,,,,
279,06/17/23 11:30:00 AM,139.2,137.0,22.45,,,,,
280,06/17/23 11:45:00 AM,139.7,137.3,22.67,,,,,
281,06/17/23 12:00:00 PM,140.4,138.0,22.93,,,,,
282,06/17/23 12:15:00 PM,140.9,138.4,23.13,,,,,
283,06/17/23 12:30:00 PM,141.3,139.4,23.35,,,,,
284,06/17/23 12:45:00 PM,141.6,139.8,23.49,,,,,
285,06/17/23 01:00:00 PM,141.8,139.8,23.59,,,,,
286,06/17/23 01:15:00 PM,142.4,140.4,23.81,,,,,
287,06/17/23 01:30:00 PM,142.8,140.8,24.00,,,,,
288,06/17/23 01:45:00 PM,143.2,141.1,24.16,,,,,
289,06/17/23 02:00:00 PM,143.5,141.1,24.31,,,,,
290,06/17/23 02:15:00 PM,144.0,141.8,24.56,,,,,
291,06/17/23 02:30:00 PM,144.7,142.5,24.79,,,,,
292,06/17/23 02:45:00 PM,144.9,143.2,24.91,,,,,
293,06/17/23 03:00:00 PM,145.4,143.9,25.09,,,,,
294,06/17/23 03:15:00 PM,145.6,143.9,25.21,,,,,
295,06/17/23 03:30:00 PM,146.0,144.2,25.33,,,,,
296,06/17/23 03:45:00 PM,146.1,144.2,25.40,,,,,
297,06/17/23 04:00:00 PM,146.4,144.9,25.52,,,,,
298,06/17/23 04:15:00 PM,146.6,144.9,25.58,,,,,
299,06/17/23 04:30:00 PM,146.6,144.9,25.59,,,,,
300,06/17/23 04:45:00 PM,146.8,144.9,25.62,,,,,
301,06/17/23 05:00:00 PM,146.8,145.3,25.62,,,,,
302,06/17/23 05:15:00 PM,146.8,145.2,25.67,,,,,
303,06/17/23 05:30:00 PM,146.9,145.2,25.67,,,,,
304,06/17/23 05:45:00 PM,146.7,144.9,25.58,,,,,
305,06/17/23 06:00:00 PM,146.5,144.9,25.43,,,,,
306,06/17/23 06:15:00 PM,146.0,144.2,25.28,,,,,
307,06/17/23 06:30:00 PM,145.7,144.2,25.09,,,,,
308,06/17/23 06:45:00 PM,145.5,143.9,24.94,,,,,
309,06/17/23 07:00:00 PM,145.1,143.6,24.79,,,,,
310,06/17/23 07:15:00 PM,145.0,142.9,24.64,,,,,
311,06/17/23 07:30:00 PM,144.6,142.5,24.48,,,,,
312,06/17/23 07:45:00 PM,144.3,142.6,24.31,,,,,
313,06/17/23 08:00:00 PM,144.1,142.2,24.16,,,,,
314,06/17/23 08:15:00 PM,143.7,141.9,23.99,,,,,
315,06/17/23 08:30:00 PM,143.4,141.2,23.82,,,,,
316,06/17/23 08:45:00 PM,143.2,141.2,23.66,,,,,
317,06/17/23 09:00:00 PM,142.8,140.5,23.51,,,,,
318,06/17/23 09:15:00 PM,142.6,140.5,23.36,,,,,
319,06/17/23 09:30:00 PM,142.3,140.2,23.21,,,,,
320,06/17/23 09:45:00 PM,141.9,139.8,23.06,,,,,
321,06/17/23 10:00:00 PM,141.6,139.5,22.93,,,,,
322,06/17/23 10:15:00 PM,141.3,139.1,22.79,,,,,
323,06/17/23 10:30:00 PM,141.0,138.8,22.67,,,,,
324,06/17/23 10:45:00 PM,140.7,138.5,22.56,,,,,
325,06/17/23 11:00:00 PM,140.3,138.1,22.44,,,,,
326,06/17/23 11:15:00 PM,140.1,137.8,22.33,,,,,
327,06/17/23 11:30:00 PM,139.7,137.4,22.24,,,,,
328,06/17/23 11:45:00 PM,139.5,137.1,22.13,,,,,
329,06/18/23 12:00:00 AM,139.2,137.1,22.04,,,,,
330,06/18/23 12:15:00 AM,139.0,136.7,21.95,,,,,
331,06/18/23 12:30:00 AM,138.7,136.4,21.87,,,,,
332,06/18/23 12:45:00 AM,138.5,136.4,21.79,,,,,
333,06/18/23 01:00:00 AM,138.3,136.0,21.71,,,,,
334,06/18/23 01:15:00 AM,138.1,136.0,21.64,,,,,
335,06/18/23 01:30:00 AM,137.8,135.7,21.56,,,,,
336,06/18/23 01:45:00 AM,137.6,135.3,21.49,,,,,
337,06/18/23 02:00:00 AM,137.5,135.3,21.42,,,,,
338,06/18/23 02:15:00 AM,137.4,135.0,21.35,,,,,
339,06/18/23 02:30:00 AM,137.2,135.0,21.28,,,,,
340,06/18/23 02:45:00 AM,136.8,134.6,21.22,,,,,
341,06/18/23 03:00:00 AM,136.8,133.9,21.15,,,,,
342,06/18/23 03:15:00 AM,136.6,134.3,21.08,,,,,
343,06/18/23 03:30:00 AM,136.2,133.9,21.03,,,,,
344,06/18/23 03:45:00 AM,136.1,133.6,20.96,,,,,
345,06/18/23 04:00:00 AM,136.0,133.2,20.89,,,,,
346,06/18/23 04:15:00 AM,135.8,133.2,20.82,,,,,
347,06/18/23 04:30:00 AM,135.6,133.3,20.75,,,,,
348,06/18/23 04:45:00 AM,135.4,132.9,20.70,,,,,
349,06/18/23 05:00:00 AM,135.2,132.9,20.63,,,,,
350,06/18/23 05:15:00 AM,135.0,132.6,20.56,,,,,
351,06/18/23 05:30:00 AM,134.9,132.6,20.50,,,,,
352,06/18/23 05:45:00 AM,134.7,132.2,20.44,,,,,
353,06/18/23 06:00:00 AM,134.5,132.2,20.37,,,,,
354,06/18/23 06:15:00 AM,134.4,131.9,20.31,,,,,
355,06/18/23 06:30:00 AM,134.2,131.9,20.25,,,,,
356,06/18/23 06:45:00 AM,134.1,131.5,20.21,,,,,
357,06/18/23 07:00:00 AM,134.0,131.5,20.14,,,,,
358,06/18/23 07:15:00 AM,133.8,131.5,20.10,,,,,
359,06/18/23 07:30:00 AM,133.8,130.8,20.07,,,,,
360,06/18/23 07:45:00 AM,133.6,131.2,20.05,,,,,
361,06/18/23 08:00:00 AM,133.6,130.8,20.03,,,,,
362,06/18/23 08:15:00 AM,133.7,131.2,20.05,,,,,
363,06/18/23 08:30:00 AM,133.7,130.8,20.07,,,,,
364,06/18/23 08:45:00 AM,134.0,131.9,20.21,,,,,
365,06/18/23 09:00:00 AM,134.2,131.9,20.33,,,,,
366,06/18/23 09:15:00 AM,134.4,131.8,20.47,,,,,
367,06/18/23 09:30:00 AM,134.6,132.2,20.56,,,,,
368,06/18/23 09:45:00 AM,134.8,132.5,20.67,,,,,
369,06/18/23 10:00:00 AM,135.2,132.9,20.82,,,,,
370,06/18/23 10:15:00 AM,135.5,132.9,20.97,,,,,
371,06/18/23 10:30:00 AM,135.7,133.6,21.18,,,,,
372,06/18/23 10:45:00 AM,136.2,133.9,21.41,,,,,
373,06/18/23 11:00:00 AM,136.7,134.6,21.71,,,,,
374,06/18/23 11:15:00 AM,137.3,134.9,21.98,,,,,
375,06/18/23 11:30:00 AM,137.6,135.6,22.24,,,,,
376,06/18/23 11:45:00 AM,138.0,135.9,22.47,,,,,
377,06/18/23 12:00:00 PM,138.6,136.6,22.72,,,,,
378,06/18/23 12:15:00 PM,139.1,136.9,22.96,,,,,
379,06/18/23 12:30:00 PM,139.6,137.3,23.20,,,,,
380,06/18/23 12:45:00 PM,140.1,137.6,23.43,,,,,
381,06/18/23 01:00:00 PM,140.9,139.0,23.77,,,,,
382,06/18/23 01:15:00 PM,141.5,139.3,23.99,,,,,
383,06/18/23 01:30:00 PM,142.0,140.0,24.23,,,,,
384,06/18/23 01:45:00 PM,142.8,141.1,24.54,,,,,
385,06/18/23 02:00:00 PM,143.5,141.4,24.80,,,,,
386,06/18/23 02:15:00 PM,144.1,142.1,25.06,,,,,
387,06/18/23 02:30:00 PM,144.7,142.8,25.26,,,,,
388,06/18/23 02:45:00 PM,145.1,143.5,25.43,,,,,
389,06/18/23 03:00:00 PM,145.4,143.8,25.55,,,,,
390,06/18/23 03:15:00 PM,145.8,144.2,25.65,,,,,
391,06/18/23 03:30:00 PM,146.2,144.5,25.78,,,,,
392,06/18/23 03:45:00 PM,146.8,145.2,25.94,,,,,
393,06/18/23 04:00:00 PM,147.1,145.5,26.07,,,,,
394,06/18/23 04:15:00 PM,147.5,145.9,26.20,,,,,
395,06/18/23 04:30:00 PM,147.8,146.6,26.30,,,,,
396,06/18/23 04:45:00 PM,148.0,146.6,26.35,,,,,
397,06/18/23 05:00:00 PM,148.1,146.9,26.39,,,,,
