"Plot Title: mgas_nhc_cb_riffle_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10523300, SEN S/N: 10523300)","Full Range, μS/cm (LGR S/N: 10523300, SEN S/N: 10523300)","Temp, °C (LGR S/N: 10523300, SEN S/N: 10523300)","Coupler Detached (LGR S/N: 10523300)","Coupler Attached (LGR S/N: 10523300)","Host Connected (LGR S/N: 10523300)","Stopped (LGR S/N: 10523300)","End Of File (LGR S/N: 10523300)"
141,06/22/23 11:15:00 PM,114.3,109.2,19.87,,,,,
142,06/22/23 11:30:00 PM,114.4,109.2,19.85,,,,,
143,06/22/23 11:45:00 PM,114.5,109.2,19.84,,,,,
144,06/23/23 12:00:00 AM,114.7,109.2,19.83,,,,,
145,06/23/23 12:15:00 AM,114.7,109.2,19.81,,,,,
146,06/23/23 12:30:00 AM,114.9,109.6,19.81,,,,,
147,06/23/23 12:45:00 AM,114.9,109.6,19.80,,,,,
148,06/23/23 01:00:00 AM,115.1,110.0,19.80,,,,,
149,06/23/23 01:15:00 AM,115.2,109.6,19.79,,,,,
150,06/23/23 01:30:00 AM,115.1,109.6,19.79,,,,,
151,06/23/23 01:45:00 AM,113.3,108.1,19.77,,,,,
152,06/23/23 02:00:00 AM,113.0,107.7,19.77,,,,,
153,06/23/23 02:15:00 AM,113.4,108.1,19.76,,,,,
154,06/23/23 02:30:00 AM,113.6,108.5,19.76,,,,,
155,06/23/23 02:45:00 AM,114.2,108.9,19.75,,,,,
156,06/23/23 03:00:00 AM,114.7,109.2,19.75,,,,,
157,06/23/23 03:15:00 AM,115.0,109.6,19.73,,,,,
158,06/23/23 03:30:00 AM,114.5,109.2,19.73,,,,,
159,06/23/23 03:45:00 AM,113.2,107.7,19.72,,,,,
160,06/23/23 04:00:00 AM,112.8,107.4,19.72,,,,,
161,06/23/23 04:15:00 AM,113.5,108.1,19.71,,,,,
162,06/23/23 04:30:00 AM,115.4,110.0,19.68,,,,,
163,06/23/23 04:45:00 AM,114.7,109.2,19.69,,,,,
164,06/23/23 05:00:00 AM,115.0,109.6,19.69,,,,,
165,06/23/23 05:15:00 AM,115.0,109.6,19.68,,,,,
166,06/23/23 05:30:00 AM,115.0,109.6,19.67,,,,,
167,06/23/23 05:45:00 AM,114.4,108.9,19.65,,,,,
168,06/23/23 06:00:00 AM,113.7,108.5,19.63,,,,,
169,06/23/23 06:15:00 AM,112.4,107.0,19.61,,,,,
170,06/23/23 06:30:00 AM,111.6,106.3,19.60,,,,,
171,06/23/23 06:45:00 AM,110.8,105.5,19.60,,,,,
172,06/23/23 07:00:00 AM,108.6,103.6,19.63,,,,,
173,06/23/23 07:15:00 AM,103.6,98.8,19.67,,,,,
174,06/23/23 07:30:00 AM,102.0,97.3,19.69,,,,,
175,06/23/23 07:45:00 AM,102.2,97.3,19.69,,,,,
176,06/23/23 08:00:00 AM,104.2,99.2,19.67,,,,,
177,06/23/23 08:15:00 AM,105.8,101.0,19.60,,,,,
178,06/23/23 08:30:00 AM,106.8,101.4,19.60,,,,,
179,06/23/23 08:45:00 AM,106.1,101.0,19.61,,,,,
180,06/23/23 09:00:00 AM,105.2,100.3,19.61,,,,,
181,06/23/23 09:15:00 AM,105.8,100.6,19.63,,,,,
182,06/23/23 09:30:00 AM,103.1,98.0,19.67,,,,,
183,06/23/23 09:45:00 AM,97.9,92.8,19.71,,,,,
184,06/23/23 10:00:00 AM,93.7,88.7,19.76,,,,,
185,06/23/23 10:15:00 AM,91.2,86.4,19.81,,,,,
186,06/23/23 10:30:00 AM,89.1,84.2,19.84,,,,,
187,06/23/23 10:45:00 AM,84.3,79.7,19.91,,,,,
188,06/23/23 11:00:00 AM,79.0,73.7,19.96,,,,,
189,06/23/23 11:15:00 AM,76.6,71.9,20.02,,,,,
190,06/23/23 11:30:00 AM,76.2,71.5,20.03,,,,,
191,06/23/23 11:45:00 AM,75.8,71.1,20.06,,,,,
192,06/23/23 12:00:00 PM,75.3,70.4,20.07,,,,,
193,06/23/23 12:15:00 PM,74.9,70.0,20.10,,,,,
194,06/23/23 12:30:00 PM,74.8,70.0,20.11,,,,,
195,06/23/23 12:45:00 PM,75.2,70.4,20.14,,,,,
196,06/23/23 01:00:00 PM,76.0,71.1,20.16,,,,,
197,06/23/23 01:15:00 PM,77.3,72.6,20.20,,,,,
198,06/23/23 01:30:00 PM,78.8,74.1,20.27,,,,,
199,06/23/23 01:45:00 PM,80.1,75.2,20.31,,,,,
200,06/23/23 02:00:00 PM,81.6,76.7,20.40,,,,,
201,06/23/23 02:15:00 PM,82.8,78.2,20.42,,,,,
202,06/23/23 02:30:00 PM,83.4,78.9,20.46,,,,,
203,06/23/23 02:45:00 PM,83.9,79.3,20.51,,,,,
204,06/23/23 03:00:00 PM,83.9,79.3,20.59,,,,,
205,06/23/23 03:15:00 PM,83.6,78.9,20.63,,,,,
206,06/23/23 03:30:00 PM,82.8,78.2,20.63,,,,,
207,06/23/23 03:45:00 PM,82.0,77.4,20.63,,,,,
208,06/23/23 04:00:00 PM,81.3,76.7,20.68,,,,,
209,06/23/23 04:15:00 PM,80.8,75.9,20.67,,,,,
210,06/23/23 04:30:00 PM,80.5,75.5,20.67,,,,,
211,06/23/23 04:45:00 PM,80.3,75.5,20.67,,,,,
212,06/23/23 05:00:00 PM,80.2,75.5,20.66,,,,,
213,06/23/23 05:15:00 PM,80.3,75.5,20.67,,,,,
214,06/23/23 05:30:00 PM,79.6,74.8,20.67,,,,,
215,06/23/23 05:45:00 PM,79.5,74.8,20.66,,,,,
216,06/23/23 06:00:00 PM,78.2,73.7,20.66,,,,,
217,06/23/23 06:15:00 PM,76.4,71.8,20.63,,,,,
218,06/23/23 06:30:00 PM,74.1,69.6,20.60,,,,,
219,06/23/23 06:45:00 PM,74.1,69.6,20.63,,,,,
220,06/23/23 07:00:00 PM,63.9,59.2,20.70,,,,,
221,06/23/23 07:15:00 PM,60.9,56.2,20.62,,,,,
222,06/23/23 07:30:00 PM,59.2,54.3,20.58,,,,,
223,06/23/23 07:45:00 PM,59.5,55.1,20.68,,,,,
224,06/23/23 08:00:00 PM,51.1,46.5,20.91,,,,,
225,06/23/23 08:15:00 PM,44.6,39.8,20.98,,,,,
226,06/23/23 08:30:00 PM,41.6,36.8,21.03,,,,,
227,06/23/23 08:45:00 PM,41.5,36.8,21.02,,,,,
228,06/23/23 09:00:00 PM,42.6,38.3,21.01,,,,,
229,06/23/23 09:15:00 PM,43.1,38.7,21.03,,,,,
230,06/23/23 09:30:00 PM,42.5,37.9,21.03,,,,,
231,06/23/23 09:45:00 PM,41.4,36.8,21.02,,,,,
232,06/23/23 10:00:00 PM,40.7,36.1,20.98,,,,,
233,06/23/23 10:15:00 PM,40.4,36.1,20.93,,,,,
234,06/23/23 10:30:00 PM,40.5,35.7,20.87,,,,,
235,06/23/23 10:45:00 PM,41.1,36.1,20.83,,,,,
236,06/23/23 11:00:00 PM,42.4,37.9,20.79,,,,,
237,06/23/23 11:15:00 PM,44.4,39.4,20.75,,,,,
238,06/23/23 11:30:00 PM,45.9,41.3,20.75,,,,,
239,06/23/23 11:45:00 PM,46.1,41.3,20.76,,,,,
240,06/24/23 12:00:00 AM,44.9,40.2,20.80,,,,,
241,06/24/23 12:15:00 AM,43.6,39.0,20.83,,,,,
242,06/24/23 12:30:00 AM,42.6,37.9,20.86,,,,,
243,06/24/23 12:45:00 AM,41.8,37.6,20.88,,,,,
244,06/24/23 01:00:00 AM,41.5,37.2,20.88,,,,,
245,06/24/23 01:15:00 AM,40.7,35.7,20.90,,,,,
246,06/24/23 01:30:00 AM,40.5,35.7,20.88,,,,,
247,06/24/23 01:45:00 AM,40.7,35.7,20.86,,,,,
248,06/24/23 02:00:00 AM,41.2,36.4,20.83,,,,,
249,06/24/23 02:15:00 AM,41.9,37.2,20.79,,,,,
250,06/24/23 02:30:00 AM,42.2,37.6,20.78,,,,,
251,06/24/23 02:45:00 AM,42.2,37.6,20.75,,,,,
252,06/24/23 03:00:00 AM,42.7,38.3,20.72,,,,,
253,06/24/23 03:15:00 AM,43.3,39.1,20.71,,,,,
254,06/24/23 03:30:00 AM,43.9,39.4,20.68,,,,,
255,06/24/23 03:45:00 AM,44.5,40.2,20.66,,,,,
256,06/24/23 04:00:00 AM,44.8,40.2,20.63,,,,,
257,06/24/23 04:15:00 AM,45.3,40.5,20.62,,,,,
258,06/24/23 04:30:00 AM,45.7,40.9,20.59,,,,,
259,06/24/23 04:45:00 AM,46.1,41.3,20.58,,,,,
260,06/24/23 05:00:00 AM,46.6,41.7,20.55,,,,,
261,06/24/23 05:15:00 AM,47.0,42.0,20.52,,,,,
262,06/24/23 05:30:00 AM,47.4,42.4,20.50,,,,,
263,06/24/23 05:45:00 AM,47.7,42.8,20.48,,,,,
264,06/24/23 06:00:00 AM,48.1,43.2,20.46,,,,,
265,06/24/23 06:15:00 AM,48.3,43.2,20.44,,,,,
266,06/24/23 06:30:00 AM,48.7,43.9,20.43,,,,,
267,06/24/23 06:45:00 AM,49.0,43.9,20.40,,,,,
268,06/24/23 07:00:00 AM,49.4,44.3,20.38,,,,,
269,06/24/23 07:15:00 AM,49.7,44.7,20.36,,,,,
270,06/24/23 07:30:00 AM,50.1,45.4,20.35,,,,,
271,06/24/23 07:45:00 AM,50.4,45.8,20.35,,,,,
272,06/24/23 08:00:00 AM,50.9,45.8,20.35,,,,,
273,06/24/23 08:15:00 AM,51.2,46.5,20.34,,,,,
274,06/24/23 08:30:00 AM,51.6,46.9,20.32,,,,,
275,06/24/23 08:45:00 AM,51.9,47.3,20.34,,,,,
276,06/24/23 09:00:00 AM,52.4,47.3,20.35,,,,,
277,06/24/23 09:15:00 AM,52.6,47.6,20.35,,,,,
278,06/24/23 09:30:00 AM,52.9,48.0,20.38,,,,,
279,06/24/23 09:45:00 AM,53.1,48.4,20.39,,,,,
280,06/24/23 10:00:00 AM,53.2,48.4,20.42,,,,,
281,06/24/23 10:15:00 AM,53.4,48.7,20.44,,,,,
282,06/24/23 10:30:00 AM,53.8,48.7,20.46,,,,,
283,06/24/23 10:45:00 AM,54.4,49.9,20.51,,,,,
284,06/24/23 11:00:00 AM,54.7,49.9,20.55,,,,,
285,06/24/23 11:15:00 AM,63.4,59.5,20.59,,,,,
286,06/24/23 11:30:00 AM,54.8,49.5,20.60,,,,,
287,06/24/23 11:45:00 AM,54.5,49.8,20.60,,,,,
288,06/24/23 12:00:00 PM,54.5,49.5,20.63,,,,,
289,06/24/23 12:15:00 PM,54.5,49.5,20.67,,,,,
290,06/24/23 12:30:00 PM,54.6,49.5,20.72,,,,,
291,06/24/23 12:45:00 PM,54.6,49.8,20.78,,,,,
292,06/24/23 01:00:00 PM,54.7,49.8,20.82,,,,,
293,06/24/23 01:15:00 PM,54.8,50.2,20.86,,,,,
294,06/24/23 01:30:00 PM,54.9,49.8,20.84,,,,,
295,06/24/23 01:45:00 PM,55.0,50.2,20.90,,,,,
296,06/24/23 02:00:00 PM,55.0,49.8,20.93,,,,,
297,06/24/23 02:15:00 PM,54.8,50.2,20.93,,,,,
298,06/24/23 02:30:00 PM,54.8,49.5,20.95,,,,,
299,06/24/23 02:45:00 PM,54.7,49.5,20.99,,,,,
300,06/24/23 03:00:00 PM,54.7,49.8,21.06,,,,,
301,06/24/23 03:15:00 PM,54.8,49.5,21.06,,,,,
302,06/24/23 03:30:00 PM,54.8,50.2,21.15,,,,,
303,06/24/23 03:45:00 PM,54.8,50.6,21.19,,,,,
304,06/24/23 04:00:00 PM,55.1,50.6,21.26,,,,,
305,06/24/23 04:15:00 PM,55.2,50.6,21.29,,,,,
306,06/24/23 04:30:00 PM,55.0,49.8,21.26,,,,,
307,06/24/23 04:45:00 PM,55.0,50.2,21.30,,,,,
308,06/24/23 05:00:00 PM,55.0,50.2,21.31,,,,,
309,06/24/23 05:15:00 PM,54.9,50.2,21.33,,,,,
310,06/24/23 05:30:00 PM,54.9,50.2,21.33,,,,,
311,06/24/23 05:45:00 PM,54.9,50.2,21.33,,,,,
312,06/24/23 06:00:00 PM,54.8,50.2,21.31,,,,,
313,06/24/23 06:15:00 PM,54.8,50.2,21.31,,,,,
314,06/24/23 06:30:00 PM,54.7,50.2,21.31,,,,,
315,06/24/23 06:45:00 PM,54.6,49.8,21.33,,,,,
316,06/24/23 07:00:00 PM,54.6,49.8,21.31,,,,,
317,06/24/23 07:15:00 PM,54.7,50.2,21.31,,,,,
318,06/24/23 07:30:00 PM,54.5,49.8,21.30,,,,,
319,06/24/23 07:45:00 PM,54.5,49.4,21.30,,,,,
320,06/24/23 08:00:00 PM,54.4,49.4,21.30,,,,,
321,06/24/23 08:15:00 PM,54.3,49.4,21.29,,,,,
322,06/24/23 08:30:00 PM,54.4,49.4,21.26,,,,,
323,06/24/23 08:45:00 PM,54.2,49.8,21.23,,,,,
324,06/24/23 09:00:00 PM,54.2,49.8,21.22,,,,,
325,06/24/23 09:15:00 PM,54.2,49.4,21.18,,,,,
326,06/24/23 09:30:00 PM,54.3,49.4,21.15,,,,,
327,06/24/23 09:45:00 PM,54.3,49.5,21.14,,,,,
328,06/24/23 10:00:00 PM,54.3,49.5,21.11,,,,,
329,06/24/23 10:15:00 PM,54.3,49.5,21.10,,,,,
330,06/24/23 10:30:00 PM,54.4,49.8,21.09,,,,,
331,06/24/23 10:45:00 PM,54.3,49.5,21.06,,,,,
332,06/24/23 11:00:00 PM,54.3,49.5,21.06,,,,,
333,06/24/23 11:15:00 PM,54.3,49.1,21.03,,,,,
334,06/24/23 11:30:00 PM,54.3,49.1,21.02,,,,,
335,06/24/23 11:45:00 PM,54.3,49.5,20.99,,,,,
336,06/25/23 12:00:00 AM,54.3,49.1,20.98,,,,,
337,06/25/23 12:15:00 AM,54.3,49.5,20.97,,,,,
338,06/25/23 12:30:00 AM,54.3,49.5,20.95,,,,,
339,06/25/23 12:45:00 AM,54.3,49.5,20.93,,,,,
340,06/25/23 01:00:00 AM,54.4,49.8,20.90,,,,,
341,06/25/23 01:15:00 AM,54.3,49.5,20.88,,,,,
342,06/25/23 01:30:00 AM,54.3,49.5,20.87,,,,,
343,06/25/23 01:45:00 AM,54.4,49.8,20.86,,,,,
344,06/25/23 02:00:00 AM,54.5,49.5,20.83,,,,,
345,06/25/23 02:15:00 AM,54.5,49.8,20.82,,,,,
346,06/25/23 02:30:00 AM,54.6,49.5,20.79,,,,,
347,06/25/23 02:45:00 AM,54.6,49.8,20.78,,,,,
348,06/25/23 03:00:00 AM,54.8,50.2,20.76,,,,,
349,06/25/23 03:15:00 AM,54.8,50.2,20.75,,,,,
350,06/25/23 03:30:00 AM,54.9,50.2,20.72,,,,,
351,06/25/23 03:45:00 AM,55.0,50.2,20.70,,,,,
352,06/25/23 04:00:00 AM,55.1,50.2,20.68,,,,,
353,06/25/23 04:15:00 AM,55.1,50.2,20.67,,,,,
354,06/25/23 04:30:00 AM,55.3,50.6,20.64,,,,,
355,06/25/23 04:45:00 AM,55.4,50.6,20.63,,,,,
356,06/25/23 05:00:00 AM,55.5,50.6,20.62,,,,,
357,06/25/23 05:15:00 AM,55.6,51.0,20.60,,,,,
358,06/25/23 05:30:00 AM,55.7,51.0,20.58,,,,,
359,06/25/23 05:45:00 AM,55.9,51.0,20.58,,,,,
360,06/25/23 06:00:00 AM,56.1,51.3,20.56,,,,,
361,06/25/23 06:15:00 AM,56.2,51.3,20.55,,,,,
362,06/25/23 06:30:00 AM,56.4,51.7,20.54,,,,,
363,06/25/23 06:45:00 AM,56.6,51.7,20.54,,,,,
364,06/25/23 07:00:00 AM,56.7,52.1,20.52,,,,,
365,06/25/23 07:15:00 AM,56.9,52.1,20.52,,,,,
366,06/25/23 07:30:00 AM,57.1,52.1,20.52,,,,,
367,06/25/23 07:45:00 AM,57.3,52.5,20.54,,,,,
368,06/25/23 08:00:00 AM,57.5,52.8,20.55,,,,,
369,06/25/23 08:15:00 AM,57.6,52.8,20.56,,,,,
370,06/25/23 08:30:00 AM,58.0,53.2,20.59,,,,,
371,06/25/23 08:45:00 AM,58.1,53.2,20.62,,,,,
372,06/25/23 09:00:00 AM,58.4,53.6,20.66,,,,,
373,06/25/23 09:15:00 AM,58.6,53.6,20.71,,,,,
374,06/25/23 09:30:00 AM,58.9,53.9,20.75,,,,,
375,06/25/23 09:45:00 AM,59.2,54.7,20.80,,,,,
376,06/25/23 10:00:00 AM,59.5,55.0,20.87,,,,,
377,06/25/23 10:15:00 AM,59.8,55.4,20.93,,,,,
378,06/25/23 10:30:00 AM,59.9,55.4,20.97,,,,,
379,06/25/23 10:45:00 AM,60.5,55.8,21.05,,,,,
380,06/25/23 11:00:00 AM,60.7,56.2,21.10,,,,,
381,06/25/23 11:15:00 AM,61.0,56.5,21.18,,,,,
382,06/25/23 11:30:00 AM,61.5,56.9,21.25,,,,,
383,06/25/23 11:45:00 AM,61.9,57.3,21.34,,,,,
384,06/25/23 12:00:00 PM,62.2,57.2,21.42,,,,,
385,06/25/23 12:15:00 PM,62.6,58.0,21.50,,,,,
386,06/25/23 12:30:00 PM,62.9,58.4,21.55,,,,,
387,06/25/23 12:45:00 PM,63.2,58.7,21.62,,,,,
388,06/25/23 01:00:00 PM,63.5,59.1,21.71,,,,,
389,06/25/23 01:15:00 PM,63.7,59.1,21.78,,,,,
390,06/25/23 01:30:00 PM,64.2,59.8,21.85,,,,,
391,06/25/23 01:45:00 PM,64.4,60.2,21.94,,,,,
392,06/25/23 02:00:00 PM,64.6,60.2,21.98,,,,,
393,06/25/23 02:15:00 PM,64.9,60.2,22.05,,,,,
394,06/25/23 02:30:00 PM,65.1,60.9,22.09,,,,,
395,06/25/23 02:45:00 PM,65.3,60.9,22.18,,,,,
396,06/25/23 03:00:00 PM,65.6,61.3,22.25,,,,,
397,06/25/23 03:15:00 PM,65.9,61.7,22.36,,,,,
